,plot,genre
1197,"BEFORE THE US DECLARED ITS INDEPENDENCE, ITS DESTINY HUNG IN THE BALANCE WITH THE VAST LANDS OF AMERICA UP FOR GRABS TO ANYONE WILLING TO STAKE A CLAIM. CALLED TO EXAMINE A POSSIBLY ANCIENT LAND CLAIM, SCOTT WOLTER IS DRAWN INTO AN EPIC QUEST TO PROVE WHETHER FRENCH FUR TRADERS WERE ACTUALLY HERE ON A SECRET MISSION TO STEAL PRE-COLUMBIAN LAND CLAIMS PLACED AT A MUCH EARLIER TIME. THE KEY TO THIS WHOLE MYSTERY COULD LIE IN TRACKING DOWN A LONG-LOST ARTIFACT, ALLEGEDLY FOUND WITH STRANGE CARVINGS THAT ONLY THOSE WITH HIDDEN KNOWLEDGE COULD UNDERSTAND. ON THIS ADVENTURE THROUGH AMERICA'S LITTLE-KNOWN EARLY HISTORY, SCOTT UNCOVERS A HIGH STAKES GAME OF LAND GRABBING WHERE ONLY THE WINNER COMES IN FIRST--AND THE ONLY WAY TO WIN MIGHT BE TO CHEAT.",HISTORY
1198,"ROB GIVES MINDY AN OPPORTUNITY TO START UP HER OWN PRACTICE IN SAN FRANCISCO, AND SHE STRUGGLES TO TELL DANNY, ESPECIALLY WHEN DANNY SHOWS HER THE BROWNSTONE HE BOUGHT FOR THE TWO OF THEM IN NEW YORK. MEANWHILE, JEREMY AND PETER G...",COMEDY
1199,"INSPIRED BY THE WORKS OF JERZY KOSINSKI, SEVERAL DISCONNECTED VIGNETTES ARE WOVEN AND SHUFFLED AROUND LIKE MODULAR PIECES AND GUIDED BY DARK SEXUAL ENCOUNTERS OF OMINOUS CONSEQUENCES.",DRAMA
1200,"JIM, MIKE AND JOHN INTERVIEW A LOCAL RESTAURATEUR WHO PRESENTS THEM WITH THE MOST DANGEROUS OF PIZZAS.",COMEDY
1201,JIM AND JOHN QUARREL ABOUT THEIR IMAGINARY GIRLFRIEND.,COMEDY
1202,"ON YOUR MARKS, GET SET, EAT. JIM, MIKE AND JOHN COMPETE TO SET A WORLD'S RECORD IN MARSHMALLOW EATING.",COMEDY
1203,MIKE THE RADIO GURU PROGRAMS HIS COMPUTER TO TELL JOKES.,COMEDY
1204,JIM THE RADIO GUY IS TURNED EVIL BY AN ALIEN FLANNEL SHIRT.,COMEDY
1205,THE WONDER SHOW DEEJAYS MAKE TOAST. MMMMM. TOAST.,COMEDY
1206,"JIM, MIKE AND JOHN HAVE A CLOSE ENCOUNTER OF THE SPOOKY KIND.",COMEDY
1207,"WHEN JIM THE RADIO GUY IS SHOT, IT IS UP TO MIKE THE RADIO GURU, JOHN THE RADIO GROSS AND THEIR TALKING DOG OOGLY-POOH TO SOLVE THE MYSTERY.",COMEDY
1208,"JIM, MIKE AND JOHN PITCH MOVIE IDEAS TO A HOLLYWOOD BIG SHOT.",COMEDY
1209,"""VINNY THE CHIN -- VIRAL VIDEO STAR AND SELF-PROCLAIMED HOTTEST GUIDO ON THE PLANET - GOES THROUGH HIS SEASONAL RITUAL OF PREPARING THE WHOLE WINTER TO PARTY IN THE HAMPTONS MEMORIAL DAY WEEKEND THIS SUMMER. THIS DOCUMENTARY ON VINNY TAKES YOU ON HIS ALL-CONSUMING JOURNEY, FILMING ALL THE """"HIGHS"""" AND LOWS AS VINNY TAKES YOU INSIDE HIS WORLD, SHOWING YOU WHERE HE GREW UP, WHO HE HANGS WITH, AND ALL THE OBSTACLES HE FACES EVERY YEAR TO LOOK GREAT FOR THE SUMMER TIME. IT CAPTURES EVERY RIDICULOUS ANTIC, MISHAP, INSULT AND CASUALTY THAT CROSSES THE NEW YORK NATIVE'S PATH. THE DOCUMENTARIANS ARE CONSTANTLY DRAGGED ALONG AND FORCED TO KEEP UP WITH VINNY'S SELF-DESTRUCTIVE LIFESTYLE, EGO, EMOTIONS, AND OUTBURSTS. WILL VINNY PREPARE IN TIME TO SHOW OFF HIS MUSCLES AT THE BEACH CLUB MEMORIAL DAY WEEKEND? THE CAMERAS CATCH ALL OF THE PRIVATE AND PUBLIC MOMENTS AS """"THE CHIN"""" LEADS THE WORLD ON ADVENTURE THEY'LL NEVER FORGET. GET BIG, GET TAN, AND COME PARTY WITH THE LONG ISLAND LEGEND....VINNY THE CHIN!""",DOCUMENTARY
1210,"KIRIKO IS POPULAR, BUT WHEN SHE TRIES TO USE HER FEMININE WILES ON A CLIENT AND THE GUY SHE LIKES, THEY BALK. WHEN SHE REALIZES SHE HAS LOST HER LOVER, SHE LASHES OUT, WRECKING OTHER PEOPLE'S LIVES, WHILE PURSUING HER CLIENT.",COMEDY
1211,"STORY OF MILI, AN INTROVERT GIRL WHO GROWS UP TO BE A SELF MADE WOMAN.",DRAMA
1212,A WILY PUBLISHER OF ARTS MAGAZINES TRIES TO COPE WITH EVER-GROWING FINANCIAL PROBLEMS - AND ALSO HIS FORMIDABLE GERMAN MOTHER.,DRAMA
1213,SIFU YEUN BIAO AND HIS TEAM OF VAMPIRE HUNTERS TAKES ON THE VAMPIRE KING LET LOOSE ON THE STREETS OF HONG KONG.,ACTION
1214,"LEV TREKS FROM RWANDA'S RAINFOREST, THROUGH REMOTE, LAWLESS PARTS OF TANZANIA, INTO UGANDA.",DOCUMENTARY
1215,THE BIRTHDAY BOYS TAKE A NOSTALGIC LOOK BACK AT THE GREATEST SUMMER OF THEIR LIVES. VIGNETTES FOLLOW THEM FROM STREET FIGHTS TO SECRET GARDENS AND HIDDEN CAVERNS. GUEST STAR: COREY FELDMAN.,COMEDY
1216,"THE STORY OF AN OLD MAN, RAMON, WHO HAS OVER FIFTY YEARS SINGING OPERA IN THE BARCELONA SUBWAY. A PECULIAR CHARACTER THAT GENERATIONS HAVE SEEN IN THE METRO PLATFORMS. HE IS NEITHER A HOMELESS NOR DISINHERITED: HE IS JUST A FREE S...",DOCUMENTARY
1217,"REMSK AND SARAH ARE A NEUROTIC, PASSIONATE COUPLE. HE IS A STRUGGLING WRITER WHO CARRIES THE WEIGHT OF THE WORLD ON HIS SHOULDERS. SHE IS A MENTALLY UNSTABLE, WEED-ADDICTED, SEXUAL WOMAN. BILL IS A BLOWN-UP EGO, CONSTANTLY SHOWING OFF THE SUCCESS OF HIS ACTING CAREER. NICKY IS CONSTANTLY SUCKING UP TO HER HUSBAND. A MONTH AGO, AT A PARTY IN ANTWERP, REMSK WAS SO DRUNK THAT HE INVITED BILL AND NICKY TO COME ALONG ON THEIR VACATION IN THE PROVENCE WHERE REMSK'S FATHER OWNS A VILLA. REMSK ASSUMES THAT THEY WOULD NEVER COME OVER ANYWAY. THEN WHAT MUST NOT HAPPEN HAPPENS. BILL CALLS REMSK TO SAY THAT HE IS ON HIS WAY TO FRANCE...",COMEDY
1218,"LAURA ARMSTRONG, MOTHER OF TWO BEAUTIFUL DAUGHTERS, IS GOING THROUGH A DIVORCE. THOUGH SOMEWHAT RELUCTANT TO MOVE ON WITH HER LIFE, HER FRIENDS COAX LAURA TO GO ON A DATE WITH A SINGLE FATHER IN THE NEIGHBORHOOD WHO SHE JUST MET. SHE AWAKENS THE NEXT MORNING TO FIND HER DATE DEAD IN HER BED, WITH A KNIFE PLUNGED IN HIS CHEST, AND NO RECOLLECTION OF THE PREVIOUS EVENING. WHEN THE CLUES POINT TO LAURA'S INVOLVEMENT, SHE BECOMES THE PRIME SUSPECT AND MUST PROVE HER INNOCENCE. AS SHE STRUGGLES TO PIECE TOGETHER HER MEMORY OF THE MURDER, GETTING CLOSER AND CLOSER TO DISCOVERING THE KILLER'S IDENTITY, SHE MUST FIGHT TO DEFEND THE LIVES OF HER FAMILY, WHILE SOLVING THE GRUESOME CRIME AND CLEARING HER GOOD NAME.",THRILLER
1219,"HAPPY COUPLE VERONICA AND GIULIO ARE TRYING TO CONCEIVE A SECOND CHILD; THEIR APPARENTLY IDYLLIC SITUATION DARKENS WHEN GIULIO BEGINS TO SUSPECT THAT VERONICA HAS BEEN UNFAITHFUL. WHILE VERONICA TRIES TO UNDERSTAND WHAT IS GOING ON WITH HER HUSBAND, FUNNY TOWN BARBER NANDO LOOKS AFTER THE COUPLE'S FIRST CHILD, MARZIO, AND GIULIO AND HIS FRIEND INVESTIGATE VERONICA'S POSSIBLE AFFAIR. A CAST OF GREAT EXPERIENCE THAT IS ABLE TO ADAPT TO THE FUNNIEST AND MOST DRAMATIC EVENTS/MOMENTS, SUPPORTS THIS COMEDY DEDICATED TO LOVE AND THE IMPORTANCE OF FAMILY.",COMEDY
1220,"ON THE FOURTH DAY OF SHITSMAS, THE NERD WAS FORCED TO PLAY: REN AND STIMPY: FIRE DOGS, CRAZY CRAZYBUS, ALF ON SEGA MASTER, AND A GAME CALLED TAGIN' DRAGON.",COMEDY
1221,SACKBOY TRAVELS ACROSS THE OMNIVERSE TO DISCOVER THE LOST TREASURE.,ADVENTURE
1222,"OLGA, MASHA, AND IRINA PROZOROFF LEAD LONELY AND PURPOSELESS LIVES FOLLOWING THE DEATH OF THEIR FATHER WHO HAS COMMANDED THE LOCAL ARMY POST. OLGA ATTEMPTS TO FIND SATISFACTION IN TEACHING BUT SECRETLY LONGS FOR A HOME AND FAMILY....",DRAMA
1223,"KRISTIAN (MUGGE), CASPER (SØGAARD), AND JAKOB (NASSER) ARE FRIENDS AND NEIGHBOURS AND SHARE A FRIENDSHIP BASED ON HUMOUR AND IRONY, AND AS ALL OTHER YOUNG MEN, THEY ALL TAKE A GREAT ...",DOCUMENTARY
1224,THE BOSS OF TRUE VALUE GOES UNDERCOVER.,REALITY-TV
1225,"AN EXPLORATION OF THE HUMAN ENERGY FIELD AND ITS EFFECTS ON REALITY, PERCEIVED AND OTHERWISE. AS HUMAN BEINGS, WE ARE NATURALLY CONNECTED TO A VAST WEALTH OF INFORMATION IN OUR ENVIRONMENT, BUT DUE TO SOCIAL CONDITIONING TOWARDS A FIXATED ATTENTION, THIS PERCEPTION BECOMES VEILED. THIS FILM AIMS TO REVEAL HOW THIS PROCESS UNFOLDS AND PROVIDE KEYS FOR RETURNING TO A MORE PRIMAL AND AUTHENTIC EXPERIENCE OF OUR LIVES.",DOCUMENTARY
1226,PETITE CEINTURE DEPICTS PARIS'S PETITE CEINTURE RAILWAY IN AN HOMAGE TO THE LUMIÈRE BROTHERS.,SHORT
1227,A VARIETY OF OWLS LOOK AROUND. SOMETIMES THEY SLEEP. THEY SEEM TO SAY SOMETHING WITH THEIR EYES. THERE ARE MICE AND YOUNG OWLS TOO.,SHORT
1228,"AFTER LOSING A BET WITH THE NERD, THE CRITIC WAS GIVEN THE CHOICE OF EITHER PULLING THE NERD'S ROYAL SLED DOWN CHICAGO IN SHAME OR REVIEW HIS MOVIE. THE CRITIC ENDED UP CHOOSING THE LATTER.",COMEDY
1229,"THIS SPECIAL EXPLORES THE LIFE OF 94 YEAR OLD MINING LEGEND JOHN SCHNABEL. FROM THE KANSAS DUSTBOWL, TO HIS CAREER ON AN ALASKAN GOLD MINE, GRANDPA JOHN CONTINUES TO INSPIRE HIS GRANDSON PARKER TO FOLLOW IN HIS FOOTSTEPS.",REALITY-TV
1230,"JACK TRAVELS TO SCOTLAND, WHERE HE ENCOUNTERS GOLFS BIRTH PLACE (...AND OF COURSE, ST. ANDREWS' 19TH HOLE); BATTLES WITH PART-TIME VIKINGS; AND ENJOYS THE WORLD'S MOST EXPENSIVE SCOTCH.",REALITY-TV
1231,JACK EXPLORES THE BEAUTIFUL HAWAIIAN ISLANDS WHILE SAMPLING DAIQUIRIS IN A 'JURASSIC PARK'; DISCOVERS COURAGE ON THE SUNNY SLOPE; AND IS SWEPT AWAY WITH AN INCREDIBLE PINEAPPLE HOME-BREW.,REALITY-TV
1232,JACK HITS TEXAS IN A BIG WAY AND DISCOVERS DRIVE-THRU MARGARITA BARS; PLAYS HONKY-TONK BINGO; INDULGES IN BLOODY BEERS AND THE PASS OF DEATH.,REALITY-TV
1233,"JACK DRINKS THE RICE WINE OF A RECLUSIVE NATIVE TRIBE IN THE PHILIPPINES; TRAVELS TOP-SIDE OF A PACKED BUS; DISCOVERS A POPULAR COCONUT MOONSHINE, AND BUBBLE GUM LIQUOR.",REALITY-TV
1234,"JACK VISITS MIDDLE EARTH FOR A PINT, HAS A MAORI GIN DRINK AND EATS A LIVE GRUB. HE DRINKS A SPUNKY STAG SEMEN STOUT, MEETS A MOONSHINE SCIENTIST, TRIES A SEDATIVE DRINK NAMED KAVA AND DRINKS BEER WITH A RUGBY LEGEND.",REALITY-TV
1235,"JACK SNOWSHOES FOR PIPING HOT PANOCHA IN THE ANDES; LEARNS TO CUDDLE HORSES ON THE PAMPAS; DRINKS MILLED WINE IN PATAGONIA, AND LEARNS IT TAKES MORE THAN TWO DRINKS TO TANGO IN BUENOS AIRES.",REALITY-TV
1236,"JACK COOLS OFF IN SAVANNAH, GA, WITH SOME SCURVY-PREVENTING PIRATE GROG, THE INFAMOUS CHATHAM ARTILLERY PUNCH AND SOME DAUFUSKIE ISLAND MOONSHINE.",REALITY-TV
1237,"JACK SIPS MEZCAL, ENCOUNTERS AN ANCIENT DRINK CALLED BOJ AND UNDERGOES A CLEANSING RITUAL IN GUATEMALA.",REALITY-TV
1238,"JACK COMPETES IN A DRAGON BOAT RACE; LEARNS 'DRUNKEN' KUNG FU; AND TOPS IT OFF WITH A NICE ""COBRA-NET"" SAUVIGNON IN HONG KONG.",REALITY-TV
1239,JACKSON FACES A SERIES OF THREATS FROM OLD ENEMIES THAT GO BACK TO QUITMAN. TERRY IS HELLBENT ON FINDING OUT WHO KILLED DARRYL. JESSIE LEARNS WHAT REALLY HAPPENED AT QUITMAN.,DRAMA
1240,PARANORMAL INVESTIGATION SERIES.,MYSTERY
1241,"MIKE WANTS BOYD TO WALK HOME FROM SCHOOL ON HIS OWN, BUT RYAN'S HESITANT TO ALLOW THIS. MEANWHILE, ED AND KYLE HOST A MEETING FOR FOLKS PREPARING FOR DOOMSDAY; AND EVE AND MANDY TRY TO KEEP VANESSA IN THE DARK ABOUT SOMETHING.",COMEDY
1242,"A LOOK INTO THE FLDS CHURCH, HEADED BY WARREN JEFFS, AND THOSE WHO HAVE ESCAPED OR BEEN REMOVED FROM THE COMMUNITY IN COLORADO SPRINGS.",DOCUMENTARY
1243,A LOOK AT LIFE AS A MONGOL.,DOCUMENTARY
1244,"IN THE RICHMOND CITY JAIL, THIRTEEN INMATES ARE PREPARING FOR AN UNPRECEDENTED EVENT - THE ""DATE WITH DAD"" FATHER/DAUGHTER DANCE.",DOCUMENTARY
1245,"THE FASHION WORLD IS A COMPETITIVE ONE, WITH THOUSANDS OF YOUNG, IDEALISTIC GIRLS VYING TO BECOME THE NEXT TOP MODEL-BUT EVEN IF THEY'RE DISCOVERED, MANY SOON FIND OUT THAT IT'S NOT ALWAYS GLITZ AND GLAMOUR.",DOCUMENTARY
1246,"LISA RELIVES HER LIFE AS A 1990S RAVER, BY EMBEDDING WITH A NEW GENERATION OF ELECTRONIC MUSIC FANS AT A FESTIVAL CALLED MYSTERYLAND.",DOCUMENTARY
1247,"DEATH. IT COMES KNOCKING FOR ALL OF US AT SOME POINT AND FOR THE DEDICATED MEN AND WOMEN AT THE LA COUNTY CORONER'S OFFICE, IT'S BUSINESS AS USUAL.",DOCUMENTARY
1248,A VIRGIN ATTENDS A DATING BOOT CAMP TO IMPROVE HIS ROMANTIC PROSPECTS.,DOCUMENTARY
1249,"NOT REALLY WHAT YOU'RE THINKING. THIS GROUP OF INDIVIDUALS DON'T WORSHIP SATAN AS A GOD, ALL BEING, BUT MORE AS AN ANGEL TO LOOK UP TOO BECAUSE OF HIS DECISIONS. THERY DON'T SACRIFICE ANIMALS, DRINK BLOOD, OR PARTICIPATE IN THOSE ...",DOCUMENTARY
1250,A MAN WALKS THROUGH A HOUSE FILLED WITH BEAUTIFUL WOMEN.,SHORT
1251,"EXPERIENCE THE WORLD THROUGH THE EYES OF A WHITE PRIVILEGED MALE. PART SAUCY BANTER, PART WHISKEY-BUZZED SELF-DEGRADATION, THIS LOVABLE BOY-CHILD TOUCHES ON TOPICS FROM THE CREATION OF THE WORLD TO GOATSE.",COMEDY
1252,CORNELL IS ADOPTED BY A FAMILY OF FOUL-MOUTHED JELLYFISH.,COMEDY
1253,"WHEN YOU WORK FOR THE KARDASHIANS, DRAMA IS PART OF THE JOB DESCRIPTION.",REALITY-TV
1254,"THE KARDASHIANS HELP MALIKA AND KHADIJAH DEAL WITH THE AFTERMATH OF THEIR NUDE SHOOT FALLOUT. DURRANI GETS A CAR FROM SHALOM FOR HER BIRTHDAY. WHILE STEPHANIE'S BOYFRIEND IS AWAY IN REHAB, THE DOLLS TRY TO SET HER UP WITH ANOTHER GUY.",REALITY-TV
1255,"ALI WONG'S STAND UP SPECIAL DELVES INTO HER SEXUAL ADVENTURES, HOARDING, THE ROCKY ROAD TO PREGNANCY, AND WHY FEMINISM IS TERRIBLE.",COMEDY
1256,"AFTER WITNESSING THE MURDER OF HER MOTHER 20 YEARS AGO, ALEXA RETURNS TO LOS ANGELES SEEKING REVENGE ON THE MAN WHO KILLED HER. SHE FINDS THAT HER BEST WAY TO REACH THIS MAN IS TROUGH HIS SON, WHO TURN OUT TO BE NOTHING LIKE HIS FATHER.",DRAMA
1257,"A VICIOUS GROUP OF OUTLAWS IS TERRORIZING RANCHERS IN THE PURGATORY COUNTRY OF COLORADO. YOUNG CHRISTINA HENDERSON HAS BEEN KIDNAPPED AND A DEADLY TRAP PLANNED FOR STORMY, TEXAS, AND ...",WESTERN
1258,"PATRICIA, A PROSTITUTE ACCUSED OF MURDER, SEEKS REFUGE IN THE ISLAND WHERE IS LIVING HER FATHER SAMUEL, A FISHERMAN WHO REJECTS HER FOR BEING TRANSSEXUAL.",DRAMA
1259,"A GROUP OF MASSACHUSETTS STATE TROOPERS, REFERRED TO AS THE ""DREAM TEAM"", WORK TO LOCATE AND SAVE A KIDNAPPED GIRL WITH JUST HER AUDIO TO HELP THEM.",CRIME
1260,THE PEACEFUL LIFE OF A SMALL VILLAGE IS THREATENED WHEN A GIRL BECOMES POSSESSED BY AN ANCIENT DEMON.,HORROR
1261,"WHAT IF WOMEN TREATED MEN, THE WAY MEN TREAT WOMEN? KIRAN BELIEVES THE WORLD IS REALLY UNFAIR TO MEN. FED UP, HE PRAYS FOR THE WORLD TO FLIP AND FOR MEN AND WOMEN TO INTERCHANGE PLACES. AS THEY SAY, BE CAREFUL WHAT YOU WISH FOR...",COMEDY
1262,"THE INHABITANTS OF VALDERRODILLA (SORIA, SPAIN) REMEMBER HOW THEIR VILLAGE USED TO BE AND DESCRIBE THE ROUTINE OF A PLACE WHERE THERE BARELY LIVE THIRTY PEOPLE. SPEAKING ABOUT THEIR MEMORIES THEY SEEM TO FORETELL THE FUTURE OF A PLACE WHICH IS GRADUALLY FORGOTTEN.",DOCUMENTARY
1263,FORMER BEAUTY QUEEN KELLY HELPS KEN AND HIS CAT. AND LOUISE MEETS HOARDER JOSE.,REALITY-TV
1264,"JOIN IRELAND'S BORDER FORCE, COASTGUARD, AND THE ROAD SAFETY AUTHORITY AS THEY FIND CONTRABAND IN AIRPORTS, STRANDED SAILORS AND KEEP DANGEROUS TRUCKERS OFF OUR ROADS WITH THE HELP OF GARDAI.",DOCUMENTARY
1265,'KALEIDOSCOPE' IS THE JOURNEY OF THE QUIET AND STRAIGHT-LACED ANTHONY WHOSE FORAYS INTO AMATEUR PORNOGRAPHY LEAVES HIM IN A CONSTANT STATE OF BEING QUESTIONED AND FORCED TO LABEL HIS KALEIDOSCOPIC SEXUAL IDENTITY TO THE CONTINUED DISSATISFACTION OF THE EVER-CHANGING PEOPLE IN HIS LIFE.,DRAMA
1266,"KODY ADMITS THAT HE RELATES BETTER TO HIS SONS THAN TO HIS DAUGHTERS. HE DOES WANT TO IMPROVE THIS, SO HE DECIDES TO TAKE FIVE OF HIS YOUNGEST GIRLS OFF HIS WIVES' HANDS FOR A FEW DAYS.",REALITY-TV
1267,SHOWS THE UNUSUAL SITUATION OF HOMELESS BRAZILIANS MOVEMENT AND REFUGEES THAT SQUAT TOGETHER AN ABANDONED BUILDING IN DOWNTOWN SAO PAULO. THE DAILY TENSION CAUSED BY THE TREAT OF EVICTION REVEALS THE DRAMAS AND JOYS.,DRAMA
1268,"WRAY MEETS HIS CONVENTION ASSISTANT, KAREN, (FELICIA DAY) WHO IS A MACHINE, A MACHINE, A SOFT SERVE MACHINE. WRAY SIGNS AUTOGRAPHS FOR HIS FANS AND AGREES TO WORK ON HIS AUDITION SCENES WITH HIS MANAGER BOBBY. (MINDY STERLING)",COMEDY
1269,BOBBIE (MINDY STERLING) TRIES TO HELP WRAY WITH HIS AUDITION. BOBBIE HINDERS MORE THAN HELPS. MOCAP-KING JERRY LANSING (NOLAN NORTH) PUSHES PAIN KILLERS ON WRAY. WRAY FEELS NO PAIN AT THE VIP PARTY.,COMEDY
1270,THE DAY AFTER THE VIP PARTY - WRAY DISCOVERS THAT HE RECORDED AND SENT IN HIS AUDITION DURING HIS DRUG AND ALCOHOL FUELED BLACKOUT. WRAY INSULTS THE FANS AND APOLOGIZES ONLY INSULTING THEM MORE. A HANDICAPPED MOB FORMS AND GIVES P...,COMEDY
1271,"THE PLOT IS SET IN THE DARK SIDE OF THE CITY OF RIO DE JANEIRO, WHERE VAMPIRES DEAL VAMPIRE POWDER, WHICH PROVIDES ITS USERS WITH A SMALL TASTE OF IMMORTALITY. THEY WORK FOR LIMBO CORPORATION, A COMPANY DEDICATED TO THE SHADY BUSINESS, WHOSE CEO IS LIMBOMAN. VLAK AND MICHELE, HIS PARTNER IN VAMPIRE ACTIVITIES, REIGN SUPREME IN THE CITY. BUT VLAK HAS A RESTLESS SPIRIT AND DECIDES TO YANK FROM HIS GUMS THE FANG CHIP THROUGH WHICH HE IS MONITORED BY LIMBOMAN. HE HAS A MENTAL BLACKOUT AND STARTS TO ROAM THE CITY STREETS. MICHELE, SEARCHING FOR A NEW PARTNER, MEETS DRACO, A DECADENT VAMPIRE AND FORMER NEMESIS OF VLAK. THEIR MEETING ENCOURAGES DRACO TO GO BACK TO THE STREETS WHERE HE MEETS DAPHNE, A RIPPER PSYCHOPATH WHO ATTACKS HER VICTIMS WITH A CHAINSAW. DRACO JOINS HER TO FIND VLAK AND AVENGE HIMSELF. VLAK, HOWEVER, IS ABDUCTED BY WANG SU, A CHINESE WOMAN THAT IS RULING THE UNDERWORLD IN RIO. WANG SU WANTS TO USE VLAK TO DEFEAT LIMBOMAN AND TAKE OVER THE COMMAND OF THE SHADY BUSINESS.",HORROR
1272,"AFTER A TERRIBLE TRAGEDY, POPULAR TEENAGER KARL'S ATTEMPT TO COMMIT SUICIDE IS THWARTED BY MISFIT SALLY. THROUGH THE ART CLASSES SHE CONDUCTS FOR ILL CHILDREN IN HOSPITAL, SALLY TEACHES HIM HOW TO LIVE INSTEAD OF HOW TO SURVIVE BUT BEHIND SALLY'S SMILE THERE IS A DEEPER PAIN AND KARL MUST HELP HER THE SAME WAY SHE HELPED HIM.",DRAMA
1273,"IN 1875, CAPTAIN MATTHEW WEBB - WITH LITTLE MORE THAN SOME BRANDY, BEER AND BEEF TEA TO KEEP HIM GOING - BECAME THE FIRST MAN TO SUCCESSFULLY SWIM FROM ENGLAND TO FRANCE. SINCE THEN MORE PEOPLE HAVE CONQUERED EVEREST THAN SUCCESSFULLY SWUM ACROSS THE CHANNEL. TO THIS DAY, IT REMAINS THE ULTIMATE OPEN WATER SWIMMING CHALLENGE. THIS DOCUMENTARY TELLS THE STORY OF THOSE WHO KEEP CAPTAIN WEBB'S VISION ALIVE - THE VOLUNTEER COACHES AND THE UNLIKELIEST OF ATHLETES WHO THEY TIRELESSLY SUPPORT IN THEIR DREAM TO SWIM FROM ENGLAND TO FRANCE. THE RULES ARE SIMPLE - NO PHYSICAL AIDS, NO WIMP/WET SUITS, JUST A SWIMSUIT, GOGGLES, THE ALL-IMPORTANT SWIMMING CAP AND A SPOT OF GREASE TO STOP THE CHAFING. AT THE HEART OF THE COMMUNITY ARE PENSIONERS FREDA, IRENE AND BARRY. THEY CAN BE FOUND IN DOVER EVERY WEEKEND FROM MAY TO SEPTEMBER COME RAIN OR SHINE, READY TO TRAIN, FEED AND GREASE THE WANNABE CHANNEL SWIMMERS. THE SWIMMERS DO NOT TAKE ON THIS ARDUOUS JOURNEY ALONE, AND ALSO RELY ON THE SKILL OF THE PILOTS WHO NAVIGATE THEM SAFELY TO THE OTHER SIDE OF THE BUSIEST SHIPPING LANE IN THE WORLD. THE COMMUNITY SHARE THEIR HIGHS AND LOWS BOTH IN AND OUT OF THE WATER AS THEY TRAIN TOGETHER ON THIS SMALL STRETCH OF PEBBLED BEACH SHADOWED BY THE FERRY PORT. FEASTING ON JELLY BABIES, AND FUELLED BY ADRENALIN AND DREAMS, THE MODERN-DAY SWIMMER CONTINUES TO RISK IT ALL IN THIS, THE ULTIMATE CHALLENGE OF MAN VERSUS NATURE.",DOCUMENTARY
1274,"HAVING WON THE NATION'S HEART IN THE BACHELOR AUSTRALIA 2014, SAM FROST WILL BE LOOKING FOR LOVE AGAIN AS AUSTRALIA'S FIRST EVER BACHELORETTE. WILL SHE HAVE MORE LUCK IN LOVE THE SECOND TIME AROUND?",REALITY-TV
1275,"FOUR TEENAGE LIVES UNDERGOING A DISTORTED UPBRINGING INTERTWINE IN INDIA'S SMALL TOWN BALLIA ALSO KNOWN AS THE CITY OF REBELS; EVENTUALLY LEADING THESE TEENAGERS INTO THE DARK ZONE OF WANNABE CRIMINALS. KERRY- WHOSE ONLY AMBITION IN LIFE IS TO BREAK HIS VIRGINITY. KADAMBARI- WHO WOULD RATHER LOVE TO DIE THAN JOIN HIS FAMILY LEGACY OF A MUSICAL WEDDING BAND PARTY AND ASPIRES TO BECOME A MILLIONAIRE BY MATING DOGS JUST LIKE HIS RAJESH UNCLE, ALL HE HAS TO DO IS STEAL A HIGH BREED PUPPY FROM BADE BABU AND CROSS THE BORDER TO REACH RAJESH UNCLE .SURAJ- WHO WANTS TO GIFT A TOUCH PHONE TO HIS LOVE JYOTI BUT IS UNABLE TO BECAUSE OF HIS MISER FATHER, WHO IS A GOVERNMENT SCHOOL TEACHER AND CLEVERLY MANIPULATES HIM TO GIVE HIM NO POCKET MONEY. JYOTI- WHO USES HER BEAUTY AS A TOOL TO BLACKMAIL HER LOVERS TO ACHIEVE HER MATERIALISTIC DEMANDS.",DRAMA
1276,"FAMED ARTIST ALLEN HIRSCH HAS HIS LIFE TRANSFORMED WHEN HE MEETS BENJAMIN, A CAPUCHIN MONKEY, AND DECIDES TO BRING HIM FROM THE FORESTS OF VENEZUELA TO THE STREETS OF NEW YORK CITY.",DOCUMENTARY
1277,"AN ARTIST FALLS IN LOVE WITH AN OLD LADY AND HER GRANDDAUGHTER, WHAT IS MORE HE NEEDS NOT EACH OF WOMEN, BUT BOTH TOGETHER.",DRAMA
1278,"HRISTO IS A FORMER HOMELESS BOY WHO MANAGED TO FIND A JOB AND RENT A PLACE. HE WOULD DO ANYTHING TO GET A NORMAL LIVING. DESPITE HIS HARD WORK ONE DAY HE GETS FIRED AND HE IS FORCED TO GO BACK TO LIVING ON THE STREETS. TIME PASSES BY IN UNSUCCESSFULLY TRYING TO FIND A NEW JOB. LIFE GETS TOUGHER IN THE WINTER AND HE HITS THE LIMITS OF SURVIVING. ONE NIGHT HE ALMOST KILLS A MAN IN ORDER TO TAKE HIS JOB. ALL GOES WELL UNTIL AT ONE POINT HE FACES A CHOICE - TO SAVE THE LIFE OF HIS FRIEND, OR LOSE HIS JOB AGAIN.",DRAMA
1279,"AFTER A MONTH OUT ON THE ICE, ONE DAY REMAINS IN THE 2015 ICE MINING SEASON. FOR EVERY MINER, THAT'S ONE MORE DAY TO PROVE THAT A SEASON FULL OF RISKS WAS WORTH THE COST.",REALITY-TV
