title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Episode #1.7,2024,N/A,N/A,Romance,N/A,N/A,"Tonliew Ruttasart Chimkul, Bever Patsapon Jansuppakitkun, Pakphum Jitpisutsiri",Johan demanded North pay the damage fees plus interest caused by the latter's drunkenness. North plans to find another job to pay for the damage. Johan agreed that he would cancel the interest only if North will do anything he said.,N/A,N/A,N/A,N/A,21,tt34657528,N/A
Temelli Misafir,2024–,N/A,N/A,Comedy,N/A,N/A,"Oguz Peçe, Merve Çandar, Demet Gül",N/A,Turkish,Turkey,N/A,N/A,13,tt34657533,N/A
I kaltsa,2024,N/A,90 min,Comedy,Kyros Papavassiliou,Kyros Papavassiliou,"Evi Hadjipieri, Marios Konstadinou, Kyros Papavassiliou","A struggling film director has an accident that leaves him temporarily disabled. He is assisted by his cousin, who is permanently disabled himself. The director decides to make a film about the accident and his days with his cousi...",Greek,Cyprus,N/A,N/A,N/A,tt34657618,N/A
In the Moment with Eva Marie Saint,2024,N/A,N/A,Short,Richard Weigle,N/A,Eva Marie Saint,"In 1954, with their Academy Award winning performances in ""On The Waterfront"", Marlon Brando and Eva Marie Saint helped usher in a new wave of realism and truth to American acting. Using interviews and archival footage, filmmakers...",English,United States,N/A,N/A,N/A,tt34657652,N/A
Arthur Erickson: Beauty Between the Lines,2024,N/A,80 min,Documentary,"Danny Berish, Ryan Mah","Danny Berish, Ryan Mah",Pedro Gomes,"""Arthur Erickson: Beauty Between the Lines"" contemplates both the professional and personal successes and tragedies of Canada's most esteemed architect, who's approach to site and adherence to the importance of landscape was unpre...",English,Canada,N/A,N/A,N/A,tt34657671,N/A
Reflections on Spock,2004,N/A,13 min,Short,N/A,N/A,"Paul Comi, Phyllis Douglas, Peter Duryea, Jeffrey Hunter",N/A,English,USA,N/A,8.1,8,tt3465786,N/A
Klassliv,1989–1990,N/A,12 min,"Short, Drama",N/A,N/A,"Maria Morén, Kim Sulocki, Clarissa Ljung, Carl Johansson",N/A,Swedish,Sweden,N/A,N/A,N/A,tt3465788,N/A
My Fair Mother: A Dancer Named Maxine Berke,2024,N/A,N/A,"Documentary, Short",Karen Snow,Karen Snow,"Sondra Lee, Lee Roy Reams, Chita Rivera","Using interviews with some of her contemporaries, photos, and archival television footage, Director and narrator Karen Snow tries to capture the talent, beauty and magical quality that her Mother, Maxine Berke, possessed in her da...",English,United States,1 win & 1 nomination total,N/A,N/A,tt34658014,N/A
Un royaume déménage,2013,N/A,30 min,"Documentary, Short, History","Terence Chotard, Raphaël J. Dostie","Terence Chotard, Raphaël J. Dostie",N/A,"Settled on the edge of the St. Lawrence river in Quebec City, a century old building protects the fragile existence of 82 Catholic nuns. Confronted by the realization of their advancing age and the absence of committed successors, the sisters of Sainte-Jeanne-D'Arc have recently reached the decision that moving would be in the best interest of their congregation.",French,Canada,N/A,N/A,N/A,tt3465802,N/A
Tylenol Murders: Killer Capsules,2024,N/A,N/A,"Documentary, Crime, Mystery",N/A,N/A,N/A,"Chicago residents fatally ingested cyanide-laced Tylenol in 1982. The incident sparked a decades long probe, altering packaging norms. This docuseries revisits the case with interview from victims' kin, first responders, and inves...",N/A,N/A,N/A,N/A,5,tt34658061,N/A
If It Ain't Broke,2024,N/A,N/A,"Comedy, Drama, Family",N/A,N/A,N/A,"Calvin and Jr. deal with the consequences of their big fight, and Miranda has to step in. CJ and Janine try to use some of the techniques they learned in couple's counseling as they put together a complicated entertainment center.",N/A,N/A,N/A,N/A,N/A,tt34658063,N/A
The 98th Annual Macy's Thanksgiving Day Parade,2024,N/A,N/A,N/A,N/A,N/A,"Savannah Guthrie, Hoda Kotb, Al Roker",N/A,English,United States,N/A,6.1,22,tt34658076,N/A
The Long Goodbye,2014–,N/A,58 min,"Crime, Drama, Mystery",N/A,N/A,"Tadanobu Asano, Rina Ohta, Gô Ayano","In this unauthorized adaptation of the novel ""The Long Goodbye"" by Raymond Chandler set in Tokyo during the 1950', Tamotsu is suspected of murdering his actress wife Shizuka Harada. He flees to Taiwan and commits suicide. Tamotsu's friend Banji Masuzawa, a private detective, has doubts about Tamotsu's death, but the case is covered up by powerful media mogul Heizo Harada. Banji is then involved in another case involving the neighbors of the Harada family. He encounters drunk novelist Joji Kamiido, a publishing house editor and a beautiful woman Aiko who holds the key to case. As it looks like Banji has solved the case, something unexpected occurs..",Japanese,Japan,N/A,7.4,68,tt3465830,N/A
New Super Mario Bros. Wii Coin World,2011,N/A,N/A,Animation,N/A,N/A,N/A,N/A,Japanese,Japan,N/A,N/A,N/A,tt3465904,N/A
A nuestros héroes,2016,N/A,N/A,Drama,Álex Quiroga,N/A,"Barbara Caffarel, Ana Calabozo, Melissa Cardona","They are desperate. Most come here to keep your whole family in your country. When she can not fulfill that commitment, many fall. Les will cost goodbye to Spain.","German, French, Spanish, English","Mexico, France, Spain",N/A,7.0,11,tt3465910,N/A
Stations of the Cross,2014,Unrated,110 min,Drama,Dietrich Brüggemann,"Anna Brüggemann, Dietrich Brüggemann","Lea van Acken, Franziska Weisz, Florian Stetter","Maria is 14 years old. Her family is part of a fundamentalist Catholic community. Maria lives her everyday life in the modern world, yet her heart belongs to Jesus. She wants to follow him, to become a saint and go to heaven - just like all those holy children she's always been told about. So Maria goes through 14 stations, just like Jesus did on his path to Golgatha, and reaches her goal in the end. Not even Christian, a boy she meets at school, can stop her, even if in another world, they might have become friends, or even more. Left behind is a broken family that finds comfort in faith, and the question if all these events were really so inevitable. STATIONS OF THE CROSS is an indictment and, at the same time, the legend of a saint. It's a story of religion, devotion and radical faith, and the film itself comes along just as radical as the subject matter, telling the story in only 14 fixed-angle long shots, allowing the viewer to contemplate the interactions on screen in an entirely different way than in a traditional film.","German, French, Latin","Germany, France",9 wins & 8 nominations,7.4,"4,663",tt3465916,68
Eso Me Enseño Mama,2025,N/A,N/A,Comedy,Oscar Almengor,"Bernardo Cubria, Austin Winsberg, Eduardo Cisneros","Enrique Arrizon, Fernando Carsa, Camila Perez","To console Sara, Maximo shares a childhood story about Nora navigating adversity.",N/A,N/A,N/A,N/A,48,tt34659421,N/A
The Heat Is On,2025,N/A,N/A,Comedy,Jaime Eliezer Karas,"Austin Winsberg, Eduardo Cisneros, Jason Shuman","Enrique Arrizon, Fernando Carsa, Keyla Monterroso Mejia",N/A,N/A,N/A,N/A,N/A,15,tt34659422,N/A
Runnin' Down a Dream,2025,N/A,33 min,Comedy,Jaime Eliezer Karas,"Celeste Klaus, Austin Winsberg, Eduardo Cisneros","Enrique Arrizon, Fernando Carsa, Camila Perez","Maximo surprises Julia, Memo, and Lorena with a road trip to the World Cup. Sara struggles to practice her English before leaving for college.",N/A,N/A,N/A,N/A,28,tt34659443,N/A
Episode #4.9,2025,N/A,N/A,Comedy,N/A,N/A,Keyla Monterroso Mejia,N/A,N/A,N/A,N/A,N/A,N/A,tt34659445,N/A
Never Gonna Give You Up,2025,N/A,35 min,Comedy,Santiago Limón,"Gonzalo Lomelí, Sam Laybourne, Ilse Apellaniz","Enrique Arrizon, Fernando Carsa, Camila Perez","Series finale. On the day of the reopening, present-day Maximo makes one last effort with Julia - while in 1986, he plans to propose.",N/A,N/A,N/A,8.8,85,tt34659448,N/A
Jangan Salahkan Aku Selingkuh,2024,N/A,N/A,"Drama, Romance",N/A,N/A,"Marshanda, Giorgino Abraham, Stefan William","Anna, a marriage counselor, successfully experiences the bitter reality when her husband, Dimas, cheats on her. Trapped in a marital conflict full of betrayal and pain, Anna plans revenge by exposing Dimas's lies and cheating at w...",Indonesian,Indonesia,N/A,N/A,5,tt34659490,N/A
Tensions Rising,2024,N/A,43 min,"Game-Show, Reality-TV",N/A,N/A,"Lauren Chan, Neda Kalantar, Gail Kim","As the latest murder leaves the guests with a lot of questions, two players find themselves in an all-out war at breakfast; when the friction carries over into the mission, there is no hope for calm before a tumultuous roundtable.",N/A,N/A,N/A,N/A,25,tt34659594,N/A
Dig to the End,2024,N/A,43 min,"Game-Show, Reality-TV",N/A,N/A,"Lauren Chan, Neda Kalantar, Laurie McIntosh","As the guests put their strategies in place ahead of the Fire of Truth, the players proceed to their final mission and attempt to dig up some last minute additions to the prize pot.",N/A,N/A,N/A,N/A,24,tt34659597,N/A
Headliners,2024–,N/A,N/A,Music,N/A,N/A,"Elly-May Barnes, Tim Rogers, Ella Hooper","Musician and fervent campaigner for inclusion, access and equality, Elly-May Barnes leads the quest to create two bands made up entirely of musicians living with disability.",English,Australia,N/A,8.8,17,tt34659600,N/A
Main Api,2024,N/A,N/A,"Drama, Romance, Thriller",N/A,N/A,"Luna Maya, Darius Sinathrya, Marcellino Lafrand","When Alex starts to get bored with his life with his wife Lara, and tries to find a beautiful escape, he meets Nadine who is also trapped in a complicated relationship with her husband, Erwin.",Indonesian,Indonesia,N/A,N/A,N/A,tt34659658,N/A
The House Where Fear Dwells,2024,N/A,48 min,"Action, Adventure, History",N/A,N/A,"Kento Yamazaki, Anna Yamada, Yûma Yamoto","Sugimoto's group witnesses Inkarmat's fortune-telling skills at a gambling den. Later, they make a deal with a rancher to take down a monstrous bear.",N/A,N/A,N/A,N/A,18,tt34659681,N/A
An Exemplary Artisan,2024,N/A,53 min,"Action, Adventure, History",N/A,N/A,"Kento Yamazaki, Anna Yamada, Yûma Yamoto","With valuable intel from Dunn, Sugimoto's group heads to Yubari. Meanwhile, Tsurumi meets a skilled taxidermist named Edogai and proposes a cunning plan.",N/A,N/A,N/A,N/A,17,tt34659682,N/A
Fake,2024,N/A,52 min,"Action, Adventure, History",N/A,N/A,"Kento Yamazaki, Anna Yamada, Yûma Yamoto","While searching for a way to identify the fake skins, Hijikata's and Sugimoto's groups must unite to fend off a surprise attack from the 7th Division.",N/A,N/A,N/A,N/A,16,tt34659687,N/A
Silent Kotan,2024,N/A,53 min,"Action, Adventure, History",N/A,N/A,"Kento Yamazaki, Anna Yamada, Yûma Yamoto","Sugimoto's group arrives at an Ainu kotan, but Asirpa senses that something is off. Ogata attempts to test the authenticity of the villagers.",N/A,N/A,N/A,N/A,19,tt34659690,N/A
Mount Taisetsu,2024,N/A,55 min,"Action, Adventure, History",N/A,N/A,"Kento Yamazaki, Anna Yamada, Yûma Yamoto","As Tanigaki, Inkarmat and Cikapasi continue their journey, Sugimoto and Hijikata devise a plan to rescue Shiraishi from the 7th Division garrison.",N/A,N/A,N/A,N/A,15,tt34659694,N/A
Vaayai Moodi Pesavum,2014,N/A,140 min,"Comedy, Drama, Romance",Balaji Mohan,"Bipin Chandran, Balaji Mohan","Dulquer Salmaan, Nazriya Nazim, Madhoo","Panimalai is an imaginary hill station, where there is a news anchor (Balaji Mohan), whose only aim is get TRP's for his channel. Meanwhile a salesman Aravind (Dulquer Salmaan), an orphan and happy-go-lucky good talker meets Dr. Anjana (Nazriya), a confused, soft spoken girl who is unable to express her feelings properly and has a dominating fiancée who is a control freak. There are also other characters like Health Minister Sundaralingam (Pandiarajan), Superstar Boomesh (John Vijay), Kudikara Sangam Thalaivar Ravi (Robo Shankar), a feudal landlord (Vinu Chakravarthi) and Anjana's step mother (Madhoo). One day, people in the scenic hill station get affected by 'dumb flu' and lose their voice. Finally, state government issues an order banning people from talking to avoid spreading of this contagious disease.","Tamil, Malayalam",India,2 wins & 2 nominations total,6.7,"2,029",tt3465996,N/A
Seagulls,2014,N/A,14 min,"Short, Drama",Martin Smith,Martin Smith,"Connor Hamilton, Mikey Hoc, Ali McBride",When a young showman visits a new town he struggles to fit in. Seagulls follows Ryan as he attempts to bond with a group of local boys. The film explores the subtle differences in the lives of these teenage boys and how cultural bonds are deeply ingrained and are never far from the surface.,English,United Kingdom,2 wins & 14 nominations,8.6,20,tt3466030,N/A
The House of Evil,2017,N/A,N/A,Horror,Massimiliano Cerchi,N/A,"Jeff Kim, Stephanie van Rijn, LaDonna Allison, Bill Pacer",A couple buy a beautiful house only to find out that the property is a portal to Hell.,English,USA,N/A,2.8,28,tt3466048,N/A
Idukkan,2012,N/A,13 min,"Short, Drama",Hari Viswanath,Hari Viswanath,"Lakshmanan, Ramanan","It depicts the struggle of an old man failing miserably at earning some money for his sick wife, while a cool headed beggar intervenes and changes his life.",Tamil,India,N/A,N/A,N/A,tt3466062,N/A
Mit der Kamera an der Ostfront 1,2012,N/A,42 min,"Documentary, History",Lisa-Marie Stryer,Lisa-Marie Stryer,"Friedrich von Thun, Gunter Schoß, Sönke Neitzel, Oliver Rathkolb",N/A,N/A,N/A,N/A,N/A,N/A,tt3466088,N/A
Cinta Mati,2025,N/A,N/A,"Drama, Romance, Thriller",N/A,N/A,"Aisyah Aqilah, Aliando Syarief, Richelle Georgette Skornicki","Aleya is grappling with the loss of her mother and a growing rift with her father. Feeling isolated, she finds solace in a new relationship with Bara. However, her world turns upside down as she faces opposition from both her fath...",Indonesian,Indonesia,N/A,N/A,N/A,tt34660911,N/A
Mit der Kamera an der Ostfront 2,2012,N/A,42 min,"Documentary, History",Lisa-Marie Stryer,Lisa-Marie Stryer,"Friedrich von Thun, Gunter Schoß, Adolf Hitler, Sönke Neitzel",N/A,N/A,N/A,N/A,N/A,N/A,tt3466092,N/A
Turnover,2019,N/A,123 min,"Comedy, Drama, Family",Linda Palmer,"Laree' D. Griffith, Linda Palmer","Donna Mills, Paul Guilfoyle, Carlos Carrasco","Café owner Peter, leaves his disgruntled manager Henry, to take care of business, and he instead hires a crew of misfits. Peter returns to an unrecognizable business but soon learns the value of camaraderie with the new team.",English,United States,10 wins & 26 nominations,6.7,392,tt3466094,N/A
Mit der Kamera an der Ostfront 3,2012,N/A,42 min,"Documentary, History",Lisa-Marie Stryer,Lisa-Marie Stryer,"Friedrich von Thun, Gunter Schoß, Sönke Neitzel, Oliver Rathkolb",N/A,N/A,N/A,N/A,N/A,N/A,tt3466100,N/A
Celebrity Chase,2011–,N/A,N/A,Game-Show,N/A,N/A,"Bradley Walsh, Anne Hegerty, Mark Labbett","In this spinoff of The Chase (2009), celebrities compete against the show's regular cast of Chasers in an attempt to win some money for their charity of choice.",English,United Kingdom,N/A,6.1,82,tt3466116,N/A
Unimaginable,2015,N/A,88 min,Drama,Cedric Thomas Smith,Cedric Thomas Smith,"George Cisneros, Carlos Camacho, Maxine Greco, Alyssia Rivera","""How much does love have to hurt before it is not love?"" is the question that plagues Antonio as the past demons of domestic violence resurface at the hands of his partner, Kirk. Antonio hides his physical and emotional pain from his all-knowing mother, Cynthia, who suffered such a tremendous amount of abuse at the hands of Antonio's father that Antonio became a nurse to heal pain that he could not heal as a child. Antonio is jolted out of his denial by one of his patients, Michelle , who is also, a frequent victim of domestic violence. While Michelle does not consider herself a victim, but as simply part of a couple that ""loves hard and fight hard"", a critical incident involving Michelle at the clinic forces Antonio to confront his own situation and reevaluate the ""magic and tragic"" of his life with Kirk before it is too late.",English,USA,1 win.,5.3,26,tt3466122,N/A
How Far Would You Go,2014,TV-14,42 min,"Action, Drama, Thriller",Sarah Pia Anderson,"Rand Ravich, Dawn DeNoon","Dermot Mulroney, Rachael Taylor, Lance Gross","Dunn and Finley are being pulled in two directions simultaneously. Gibson is expecting them to turn over Clarenbach as per their deal. The CIA's Smith has taken Dunn's sister, Meg Fitch, prisoner and will kill her unless they turn...",English,United States,N/A,N/A,267,tt3466126,N/A
