title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Intimacies,2012,N/A,255 min,Drama,Ryûsuke Hamaguchi,Ryûsuke Hamaguchi,N/A,Hamaguchi wrote and directed this film as a graduation project for the students at ENBU Seminar (film and theater school in Tokyo) when he taught there. It is a three-part film: The first part is a documentary style production of a play; Then the actual full stage production of the play; and the epilogue. Poetry and written words play the central role in the movie.,Japanese,Japan,1 nomination,4.8,271,tt6577332,N/A
Deadtime Stories,2003,N/A,8 min,"Animation, Short, Horror",Michael Dougherty,"Breehn Burns, Michael Dougherty",N/A,A mentally disturbed girl becomes suspicious about the activities of her newly moved neighbor.,English,United States,N/A,7.1,34,tt6577340,N/A
Worst Week Ever,2017–,N/A,28 min,Comedy,N/A,N/A,"Matt Schneider, Gordon Blanchard, Stephanie Stevens","A rapid-fire comedic countdown of the week's worst news, where debates in politics and entertainment are energetically explored with passionate pillow fights and with the brightest stars in Hollywood as guest co-hosts.",English,United States,N/A,N/A,7,tt6577342,N/A
My Rookie Mistake,2017,N/A,N/A,"Documentary, Crime",Jeffrey Woods,Kate Novich,"Josh Casaubon, Marcy Conway, Ann Ervin","It's 1973. Rookie Joe Kenda's 1st day on the job. Fast forward a year to 1974. During a night shift, Officer Kenda, confronts an armed man with a hostage in the parking lot of a bar,with no backup. Joe Kenda realizes he wants to b...",N/A,N/A,N/A,N/A,27,tt6577364,N/A
Too Hot to Handle,2016,TV-PG,41 min,Documentary,N/A,Claire Cappelletti,Jacquelle Davis,"Million Dollar Genius is the series that tells the true stories of people, just like you, who have turned their flashes of genius into big money. This episode features a failing real estate agent who invents a cardboard sleeve for...",N/A,N/A,N/A,N/A,5,tt6577384,N/A
Couch Potato King,2016,TV-PG,41 min,Documentary,N/A,N/A,N/A,"This episode features: Michael Berardi a producer, who makes infomercials for inventors selling their products.",N/A,N/A,N/A,N/A,N/A,tt6577386,N/A
Barbecue Bonanza,2016,TV-PG,42 min,Documentary,N/A,Claire Cappelletti,N/A,Ethan Woods is a New York real estate agent who risks his life savings when he invents the world's first barbeque grill cleaning robot the Grillbot. Patrick O'Neill is an amateur photographer who mortgages his house and sink's his daughter's college fund to create the first attachable photo lens for the iphone.,N/A,N/A,N/A,N/A,N/A,tt6577388,N/A
All Tied Up,2016,TV-PG,40 min,Documentary,N/A,Claire Cappelletti,N/A,"This episode features three amazing stories: Ryan Grepper who invented the ultimate cooler, Dan Martinson who created the Gear Ties, and David Hon who designed a folding bicycle.",N/A,N/A,N/A,N/A,N/A,tt6577392,N/A
Grilling Genius,2016,TV-PG,40 min,Documentary,N/A,Claire Cappelletti,N/A,"Meet the man who invented one of the most popular appliances in history, The George Foreman Grill. Because most people have never heard of Michael Boehm he now carries the actual patent with him to prove he is the grill's inventor.",N/A,N/A,N/A,N/A,N/A,tt6577394,N/A
Donut Destiny,2016,TV-PG,39 min,Documentary,N/A,Claire Cappelletti,N/A,"This episode features four amazing stories: Dominique Ansel who created the Cronut, Seth Tibbott who developed the Tofurkey, Rick Pescovitz who invented a pop-up shelter, and Mary Ellen Sheets who built the moving company, Two Men...",N/A,N/A,N/A,N/A,N/A,tt6577398,N/A
The Wheel Deal,2016,TV-PG,40 min,Documentary,N/A,Claire Cappelletti,N/A,Bob Plath was a veteran airline pilot who invented the first carry-on bag with wheels. His invention has forever changed the way people travel. Travis Perry was a guitar teacher when he decided to invent a simple device that would make it easy for anyone to learn how to play Guitar. He named it ChordBuddy and made millions. Mike Miller was teenage inventor when he came up with a fork and knife combo called a Knork that is changing the way people use cutlery. Leslie Scott took a childhood game of stacking blocks and made it into the hugely successful and timeless game called Jenga.,N/A,N/A,N/A,N/A,N/A,tt6577404,N/A
Bottoms Up,2016,TV-PG,40 min,Documentary,N/A,N/A,N/A,"Josh Springer was a guy who loved beer but hated waiting for the pitcher or glass to fill up. He knew there had to be a faster way and invented Bottom's Up a dispenser that fills from the bottom. Bruce Johnson always seemed to have trouble sleeping. To get a better night's rest he created an adhesive strip called Breathe Right that helps people breathe easier and get the sleep they need. John and Bert Jacobs were brothers traveling America and selling t-shirts out of their van, when they were inspired to design a character with the slogan ""Life is Good"" which became a huge hit. Jeff Woolf was thrown off his bike, but his helmet saved his life. This incident inspired him to invent a folding portable bike helmet called the Morpher Folding Helmet. To date he has sold thousands of his helmets.",N/A,N/A,N/A,N/A,N/A,tt6577406,N/A
Kuzu no honkai,2017,TV-14,24 min,"Drama, Romance",N/A,Mengo Yokoyari,"Dôri Sakurada, Chika Anzai, Miyu Yoshimoto","Hanabi Yasuraoka and Mugi Awaya look an ideal high school couple, but they both like someone else. Hanabi Yasuraoka has liked Narumi Kanai since she was a kid and Mugi Awaya likes his private tutor Akane Minagawa. As a couple, Hanabi Yasuraoka and Mugi Awayai have 3 conditions: They are not supposed to like each other, they will break up if either of them succeed in love with their secret crush and they will fulfill their physical desires.",Japanese,Japan,N/A,6.3,444,tt6577448,N/A
Friesland: Irrfeuer,2017,N/A,90 min,Crime,Markus Sehr,Timo Berndt,"Florian Lukas, Sophie Dal, Theresa Underberg, Holger Stockhaus",N/A,German,Germany,N/A,6.6,27,tt6577506,N/A
Mysterious Cat,2017,N/A,23 min,"Animation, Comedy, Drama","Shinsuke Gomi, Mirai Minato","Hazuki Takeoka, Michiko Yokote, Emily Neves","Justin Briner, Terri Doty, Caitlin Glass","Masamune saves Aki as she was about to be hit by a car, when the mysterious beautiful girl who was riding in the car comes out and says that she was waiting to see Masamune and hugs him. A few days later, a girl named Fujinomiya N...",N/A,N/A,N/A,N/A,89,tt6577520,N/A
Attack! Battle of the Home Visits,2017,N/A,23 min,"Animation, Comedy, Drama","Michiru Itabisashi, Mirai Minato","Hazuki Takeoka, Michiko Yokote, Emily Neves","Skyler Davenport, Caitlin Glass, Jessie James Grelle","Neko tries desperately to try to win Masamune's affection. However, Masamune seems rather oblivious to this fact and when he gets home, he finds Yoshino and Neko there, making him food. Masamune panics because there are various th...",N/A,N/A,N/A,N/A,101,tt6577524,N/A
The Tsunade Island Incident,2017,N/A,23 min,"Animation, Comedy, Drama","Yûshi Ibe, Mirai Minato","Hazuki Takeoka, Kento Shimoyama, Emily Neves","Justin Briner, Caitlin Glass, Josh Grelle","After finishing their exams, summer vacation finally begins. Masamune plans his next move to get closer to Aki, and heads to Tsunade Island along with the others to spend time at Aki's summer villa. Yoshino tells Masamune that if ...",N/A,N/A,N/A,N/A,76,tt6577528,N/A
It's Not You,2017,N/A,23 min,"Animation, Comedy, Drama","Keisuke Inoue, Mirai Minato","Hazuki Takeoka, Kento Shimoyama, Emily Neves","Justin Briner, Caitlin Glass, Jessie James Grelle","Masamune suddenly gets a call from Aki on his cellphone. Masamune then realizes that the picture of him and Aki when they were children that was in his room is gone, and he's certain that Neko is the one who took it. Masamune snea...",N/A,N/A,N/A,N/A,95,tt6577530,N/A
From Father to Son,2017,TV-14,24 min,"Animation, Action, Drama","Yu Aoki, Kôichi Hatsumi","Kazue Katô, Seiko Takagi, Toshiya Ôno","Brian Beacock, Johnny Yong Bosch, Kira Buckland","Miasma spreads through the streets as the exorcists begin to counter the Impure King's growth. Rin leaves with the other students to find Tatsuma. Yukio is on the front lines, unaware his brother has left his cell, when he notices...",N/A,N/A,N/A,N/A,95,tt6577532,N/A
Episode #1.2,2017,N/A,N/A,N/A,Brad Milne,N/A,"Rebecca Amzallag, Lauren Beatty, Winny Clarke",N/A,N/A,N/A,N/A,N/A,12,tt6577534,N/A
Bijuli Machine,2016,N/A,104 min,"Comedy, Drama, Sci-Fi",Navin Awal,Navin Awal,"Abhishek Subedi, Jeewan Adhikary, Jiban Bhattarai",A story of two responsible minds and their quest for an alternative source of energy in a country plunged into darkness and turmoil.,Nepali,Nepal,1 win,8.3,49,tt6577538,N/A
Halfway House,2017,N/A,20 min,"Short, Horror",Leslie Simpson,Leslie Simpson,"Leslie Simpson, Phoebe Ashford, Anna Burgess","Halfway House is a unique take on the home invasion movie; a puzzle, a mystery, a thriller. A film about everyone, and the perils of modern living.",English,Australia,5 wins,N/A,7,tt6577552,N/A
Chicken Biryani,2017,N/A,8 min,"Short, Action, Crime",Lom Harsh,Lom Harsh,"Gavie Chahal, Sadanand Sharma","One fine day a Army Captain Puri along with his Lieutenants, taking a terrorist to a unknown location. During the journey, Terrorist overheard the conversation about the quality of food Indian army people are getting served and giving their opinion on the same. At a certain point when Captain Puri is about to shoot the terrorist he uses that conversation as a tool to ignite the captain puri so that Puri can spare his life. In some unseen circumstances Puri decides to spare his life. What made him to spare that terrorist? What actually Terrorist told him? Is Puri a betrayal of his country? To know watch CHICKEN BIRYANI.",Hindi,India,5 nominations,8.7,49,tt6577566,N/A
Episode #11.11,2017,N/A,56 min,"Action, Sport",N/A,N/A,"Manny Andrade, Ronnie Arniell, Kayla Becker","From The Venue at the University of Central Florida in Orlando, Florida U.S.A. it's WWE NXT Champion Bobby Roode vs. Kassius Ohno; WWE NXT Tag Team Champions The Authors of Pain vs. The Ealy Brothers; and much more. (#378)",N/A,N/A,N/A,N/A,11,tt6577578,N/A
Episode #1.2,2013,N/A,63 min,"Biography, Crime, Drama",Adrian Shergold,"Jeff Pope, John Pearson","Rory Kinnear, Leanne Best, Christopher Eccleston","Lord Lucan's wealthy friends are prepared to hide him from the police at first, but he grows ever more of an encumbrance to them.",English,United Kingdom,N/A,7.3,24,tt6577652,N/A
Weather Report,2017,N/A,91 min,Drama,Ravi Davala,Ravi Davala,N/A,"Weather Report is a chronicle of the times. It questions the directions in which the civilization is headed and the faces of familiar institutions like marriage, family, home and ...",Marathi,India,N/A,N/A,N/A,tt6577668,N/A
Episode #1.1,2018,TV-14,60 min,"Drama, Romance",Tom Shankland,"Andrew Davies, Victor Hugo, Christine Donougher","Adeel Akhtar, Henry Lloyd-Hughes, David Bradley","Convict Jean Valjean makes an enemy of the cruel guard Javert, but, on release, is moved by the kindness of a bishop, who saves him from being re-arrested.",English,United States,N/A,7.8,609,tt6577698,N/A
Harke Haldar,2011–,N/A,30 min,N/A,N/A,N/A,"Saru Dahal, Asha Khadka, Indra Dong Lama, Bishnu Sapkota","A weekly comedy serial from one of the rural village of Nepal, where the story revolves around the main character ex. Hawaldar (Harke ) along with his troublesome neighbors.",Nepali,Nepal,N/A,7.9,10,tt6577706,N/A
Saheba,2017,N/A,141 min,"Action, Drama",Bharath,N/A,"Manoranjan Ravichandran, Shanvi Srivastava, Nabha Natesh","An ordinary book shop owner Manu, helps Nandhini to enter film industry, without coming into the picture.",Kannada,India,N/A,6.6,38,tt6577710,N/A
Orbs: The Veil Is Lifting,2015,Not Rated,63 min,Documentary,"Hope Mead, Seth Mead",N/A,"Sergio Lub, Hope Mead, Randy Mead, Joan Ocean",We live in the midst of other dimensions that our eyes alone cannot perceive. New technological advances are allowing us to confirm what many have believed: that there is more to our world ...,English,USA,N/A,N/A,N/A,tt6577788,N/A
Humble Politician Nograj,2018,N/A,149 min,"Comedy, Drama",Saad Khan,"Saad Khan, Danish Sait, Vamsidhar Bhogaraju","Danish Sait, Sumukhi Suresh, Sruthi Hariharan","Nograj (Danish Sait) is an extremely dishonest Corporator of a fictitious constituency called DS Nagar, whose MLA Jagatprabhu F Kumar aka JFK treats corporators as his servants. The film is about Nograj's aspirations to becoming the MLA in the upcoming elections and the opposition he faces. He has to figure out a way to overthrow MLA JFK and face Arun Patil, a charismatic businessman who goes by the book in the upcoming elections.","Kannada, English",India,2 wins & 1 nomination,6.9,"1,197",tt6577798,N/A
Screwed,2017,Not Rated,100 min,"Biography, Comedy, Drama",Nils-Erik Ekblom,"Nils-Erik Ekblom, Tom Norrgrann","Mikko Kauppila, Valtteri Lehtinen, Sanna Majuri","Screwed (orig. Pihalla) is a Finnish drama film about two 17-year-olds, Miku and Elias, who find themselves, and each other, during a summer in the Finnish countryside and discover that love is not as easy as it seems.","Finnish, English",Finland,3 wins,6.3,"1,886",tt6577814,N/A
Viking Sea,2017,TV-G,44 min,Documentary,Peter Findlay,Anthony Anderson,Shauna MacDonald,"The second ocean going vessel launched by the owners of Viking River Cruises, the Viking Sea features fine food, dramatic destinations and Scandinavian decor.",English,Canada,N/A,N/A,N/A,tt6577846,N/A
Lahure,1989,N/A,N/A,"Action, Drama",Tulsi Ghimire,Tulsi Ghimire,"Shrawan Ghimire, Tulsi Ghimire, Tripti Nadakar",Lahure is based on the story of the brave Gorkha soldiers and the sacrifices made by them and their families.,Nepali,Nepal,N/A,8.2,9,tt6577862,N/A
Uç Güzel Güvercinim,1984,N/A,80 min,"Drama, Romance",Yücel Uçanoglu,Vural Pakel,"Müge Akyamaç, Osman Alyanak, Ayla Basar",N/A,Turkish,Turkey,N/A,N/A,6,tt6578018,N/A
Shirôi kona no kyofû,1960,N/A,88 min,Crime,Shinji Murayama,Kazuo Funahashi,"Rentarô Mikuni, Kaneko Iwasaki, Shinji Nakahara",N/A,Japanese,Japan,N/A,N/A,N/A,tt6578040,N/A
Obamacare Replacement,2017,TV-MA,30 min,"Comedy, News, Talk-Show",N/A,"Jeff Maurer, John Oliver, Jill Twiss",John Oliver,"John Oliver continues to talk about ventures of US President's office. He also talks about the pros and cons of Obamacare, and the upcoming Obamacare replacement plan.",N/A,N/A,N/A,N/A,321,tt6578090,N/A
Infant Breaks Leg in Daycare?!/Hair Straightening Trauma,2017,TV-G,22 min,"Comedy, Crime, Reality-TV",N/A,N/A,"Judy Sheindlin, Petri Hawkins Byrd",Parents say their 4-month-old child broke his leg while in daycare; a woman says her hairstylist made her hair fall out.,"Greek, English",United States,N/A,N/A,7,tt6578106,N/A
Videohome,2014,N/A,11 min,Short,Emiliano Rocha Minter,N/A,"Antonin Apaix, Victor del Moral, Rodrigo Del Río","In the midst of a strike, people find their liberty limited by the walls of their homes. In these micro-worlds there are no rules nor conventions and home becomes a white canvas where anyone can rethink life and its nonsense.",Spanish,Mexico,N/A,4.2,40,tt6578116,N/A
Creative Estate Planning Bust!/Watch Out for the Deer!,2017,TV-G,22 min,"Comedy, Crime, Reality-TV",N/A,N/A,"Judy Sheindlin, Petri Hawkins Byrd","When a woman tries to prepare her family for a future without her, a daughter is accused of taking advantage prematurely; an uninsured driver is sued for property damage.","Greek, English",United States,N/A,N/A,8,tt6578134,N/A
Dark Dark Woods,2017,TV-G,6 min,"Animation, Short, Family",Emile Gignoux,"Alexandre Hatimi, Louise Emilie Hovgård, Mik Løvenbalch Kirchheiner","Signe Frausig, Lillith Pilgaard Knudsen, Stefan A.L.N. Nielsen","Young princess Maria has had about enough of her royal life - it's all lesson, responsibilities and duties on top of each other, every hour of every day. Overwhelmed, Maria is swept away on an adventure into the monster-filled dark, dark woods.",None,Denmark,N/A,6.5,45,tt6578146,N/A
Foster Care Horror Story?!/Lose the Ring If You Don't Like Him!,2017,TV-G,22 min,"Comedy, Crime, Reality-TV",N/A,N/A,"Judy Sheindlin, Petri Hawkins Byrd","A woman says behavioral reasons are why she gave up her daughter; after being forced to return her engagement ring, a woman and her ex fight over the cost of a boat.","English, Greek",N/A,N/A,N/A,7,tt6578150,N/A
Curse of the Witch's Doll,2018,N/A,99 min,"Horror, Mystery",Lawrence Fowler,Lawrence Fowler,"Helen Crevel, Philip Ridout, Layla Watts","After a series of inexplicable events, Adeline Gray believes a haunted doll possesses the soul of a vengeful Witch. To have any hope of being reunited with her missing daughter, she knows she must defeat the evil curse of The Witch's Doll.",English,United Kingdom,1 win,3.1,502,tt6578228,N/A
Nattens konung,1974,N/A,105 min,Drama,Åke Falck,Arne Lundgren,"Allan Edwall, Mona Andersson, Folke Hjort",An old fisherman is feeling lonely and begins to long for death.,Swedish,Sweden,N/A,N/A,N/A,tt6578238,N/A
Bikini Brawl,2017,TV-PG,20 min,"Action, Crime, Reality-TV",N/A,N/A,"Cory Carlyle, Tim Coughennower, Brandon Koontz",A suspect is confident that he would have gotten away with his crime if it hadn't been for his girlfriend. Officers are called when a mother's job hunt turns sour. Deputies confront a nervous man with a lot of bad habits.,N/A,N/A,N/A,N/A,10,tt6578272,N/A
Mother Knows Best,2017,TV-PG,20 min,"Action, Crime, Reality-TV",N/A,N/A,N/A,"A defiant motorist can't believe it when his mother sides with the law, deputies discover a man in a strange costume during a traffic stop, officers protect a hardworking mom from a couple of surprise visitors.",N/A,N/A,N/A,N/A,8,tt6578290,N/A
Dang Anom,1962,N/A,100 min,"Action, Drama, Romance",Hussain Haniff,Ali Aziz,"Fatimah Ahmad, Nordin Ahmad, M. Amin","The invasion of Singapore by the Majapahit army from Java. Narrative based on the Sejarah Melanie. It highlights how the rulers actions led to the breakdown in the traditional trust and responsibilities between him and his subjects, resulting in the destruction of his kingdom.",Malay,"Malaysia, Singapore",N/A,N/A,12,tt6578292,N/A
Rock Star,2017,TV-PG,20 min,"Action, Crime, Reality-TV",N/A,N/A,N/A,An irate man has trouble accepting the truth when confronted with his actions. Officers question a cagey group in an effort to confirm their suspicions. An argument between Mom and Dad becomes violent.,N/A,N/A,N/A,N/A,10,tt6578294,N/A
Window of Opportunity,2017,TV-PG,20 min,"Action, Crime, Reality-TV",N/A,N/A,"Matt Bigoni, Jonathan Cornelius, Patrick Kane",Officers come to the rescue when a troubled man hits a low point. The cops are called when a man starts a food fight in a fit of rage. Deputies catch a man off-guard during their search of a parking garage.,N/A,N/A,N/A,N/A,11,tt6578296,N/A
