title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
The Chrysalis,2018,N/A,27 min,"Short, Drama, Thriller",Matt Kravitsky,Matt Kravitsky,"Maggie Wetzel, Nicole Paige Chaffin, Brian Dole, Will Keith",Two sisters with vastly different life experiences get snowed into a warehouse where they form a relationship with a mysterious runaway.,English,USA,2 wins.,8.7,7,tt8595312,N/A
In the Land of Wolves,2018,N/A,98 min,Documentary,Grace McKenzie,N/A,N/A,"A portrait of a small Georgian village filmed across the seasons, that focuses on family intricacies and working the land in a timeless place of transience and refuge.",Georgian,Australia,1 nomination,N/A,6,tt8595336,N/A
BTS Gayo,2015–,N/A,N/A,Game-Show,N/A,N/A,"V, Jungkook, SUGA",BTS Gayo is a South Korean show by the boy band BTS. The show is all about BTS doing activities linked to K-Pop.,Korean,South Korea,N/A,N/A,"1,240",tt8595350,N/A
Muggings & Mayhem,2014,TV-14,43 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Mandy Hargreaves, Amanda Octave","Rescue helicopter India99 saves three women from drowning and helps police on the ground track a band of graffiti artists, all of it caught on camera.",English,United Kingdom,N/A,7.2,8,tt8595352,N/A
Volume 3: Chapter I,2019,TV-MA,29 min,"Comedy, Drama",Justin Simien,"Jaclyn Moore, Justin Simien, Leann Bowen","Logan Browning, Brandon P Bell, DeRon Horton","With Sam, Lionel and the rest of the crew caught up in their own priorities, Al suddenly feels like the only one fighting for change at Winchester.","English, Spanish",N/A,N/A,N/A,284,tt8595360,N/A
My Online Valentine,2019,Not Rated,102 min,Romance,Christopher Nolen,"Christopher Nolen, Melinda Nolen","Taja V. Simpson, Blue Kimble, Robert Christopher Riley","My Online Valentine follows, Cozette ""Cozi"" Newton (Taja V. Simpson) and Blaze Maddox (Blue Kimble) who find romance through an online dating site, blazedates.com. But, just as Cozi decides to take a risk and give dating Blaze a chance, her ex-boyfriend Ajax Booker (Robert Christopher Riley) pops back into her life with plans of his own. As Ajax has a plan of his own to woo back Cozi for Valentine's Day, something unexpected happens where it will change the lives all Cozi, Ajax and Blaze.",English,N/A,N/A,7.0,99,tt8595426,N/A
Karamo Brown,2018,TV-14,21 min,"Comedy, News, Talk-Show",Chuck O'Neil,"Owen Parsons, Kristen Acimovic, Russ Armstrong","Jordan Klepper, Karamo Brown, Aaron Jackson","Jordan adds new foes to his lengthy enemies list, Josh Sharp and Aaron Jackson take down everything in their path, and Karamo Brown discusses ""Queer Eye"".",English,United States,N/A,N/A,6,tt8595446,N/A
Dance with Devils Fortuna,2017,N/A,60 min,Animation,Ai Yoshimura,Tomoko Konparu,"Himika Akaneya, Wataru Hatano, Daisuke Hirakawa","On the day Ritsuka's brother, Lindo, return home, Ritsuka is called to the student council by Rem, president of Shiko Academy's student council. Ritsuka runs in with the members of student council. It ought to be just an unusual day but when Ritsuka returned home, she saw her mother collapsed. He saw strangers who are obviously not human. What is the forbidden grimoire leading the demons, vampires and the exorcists into a competition to obtain it? Rem's care let Ritsuka off the hook from the situation and she gradually grows attached to him. In the meantime, Ritsuka feels confused about the secret that her brother's hiding. Who can she turn to? Here's Ritsuka's journey to a brand new ending.",Japanese,Japan,N/A,6.3,34,tt8595470,N/A
The Seagull,2018,N/A,125 min,"Comedy, Drama",Christiaan Olwagen,"Saartjie Botha, Christiaan Olwagen, Anton Chekhov","Sandra Prinsloo, Marius Weyers, Albert Pretorius","A modern adaption of Anton Chekhov's THE SEAGULL: a famous actress pays summer visits to her brother and her son on their country estate, and one year she brings along her lover, a successful writer. This leads to familial conflict, heartbreak, and tragedy.",Afrikaans,South Africa,4 nominations,6.9,46,tt8595478,N/A
Kanarie,2018,Unrated,123 min,"Drama, Musical, War",Christiaan Olwagen,"Charl-Johan Lingenfelder, Christiaan Olwagen","Schalk Bezuidenhout, Hannes Otto, Germandt Geldenhuys","A coming-of-age war musical about a small-town boy who gets chosen to serve his compulsory two-year military training in the South African Defence Force Choir and Concert group, known as the ""Canaries,"" during the height of the Apartheid regime.","Afrikaans, English",South Africa,1 win & 6 nominations,7.5,734,tt8595480,N/A
Going Green,2018,N/A,N/A,Game-Show,Marcel Fuentes,N/A,"Ngaio S. Bealum, Warm Brew, Brandon Coates",N/A,N/A,N/A,N/A,N/A,20,tt8595498,N/A
Draw,2017,N/A,5 min,"Short, Drama",Calvin Chin,Calvin Chin,"Joan Fang, Joshua Nicholas, On Shiu","An artist lost in a creative rut reflects on his past achievements and a fading relationship with an athlete, realizing the roots of his struggles and how much she inspired him.",English,United States,1 win & 1 nomination,N/A,N/A,tt8595504,N/A
Freedoms Name Is Mighty Sweet,2020,N/A,N/A,Drama,Joe Murphy,"Chuku Modu, Antonia Thomas","Chuku Modu, Michael Shelford, Antonia Thomas","Inspired by true events this is the story of Charles and Lucille Hunter, two African-American prospectors who brave the elements in 1897 during the Klondike Gold-Rush. Heavily pregnant and battered by the wilderness they struggle on.",English,Canada,N/A,N/A,N/A,tt8595548,N/A
Episode #1.2,2018,N/A,N/A,"Comedy, Drama, History","Bobby Roth, Kerem Çakiroglu","Inci Hekimoglu, Inci Özlem Hekimoglu, Atilla Ünsal","Ali Ersan Duru, Aleksandra Nikiforova, Emel Çölgeçen",For the throne the Mahmud is resorting to every possible way to weaken. The convergence of Anna with the Sultan leads Hosyar to direct all the arrows to Anna. Hosyar has a plan for Anna.,N/A,N/A,N/A,N/A,16,tt8595564,N/A
The Wrong Friend,2018,TV-14,90 min,Thriller,David DeCoteau,Adam Rockoff,"Vivica A. Fox, Li Eubanks, Jared Scott","The moment Riley meets Chris, she thinks he is handsome, charming and affectionate. He seems perfect, but after a party at his house, Riley sees that Chris has a darker side.",English,United States,N/A,4.3,455,tt8595574,N/A
Il signor Diavolo,2019,N/A,86 min,"Horror, Mystery, Thriller",Pupi Avati,"Pupi Avati, Antonio Avati, Tommaso Avati","Gabriel Lo Giudice, Filippo Franchini, Cesare Cremonini","Italy, 1952. The young official Furio Momenté is sent to Veneto region, near Polesine, to investigate a shocking and mysterious case: a minor has in fact killed one of his peers claiming to have killed the devil himself.",Italian,Italy,1 win & 3 nominations,5.9,"1,541",tt8595586,N/A
Each and Every Moment,2018,N/A,105 min,Documentary,Nicolas Philibert,N/A,N/A,"In this documentary, we visit a training school for young women who want to become nurses, in Paris.",French,France,1 nomination,7.0,146,tt8595622,N/A
The Wrong Cruise,2018,TV-14,89 min,Thriller,David DeCoteau,"Nick Everhart, Jeffrey Schenck, Peter Sullivan","Vivica A. Fox, Andres Londono, William McNamara","When Claire takes her teenage daughter on a cruise for some much-needed bonding, the two unexpectedly fall for a couple of very handsome passengers and soon find themselves in danger.",English,United States,N/A,4.8,296,tt8595630,N/A
The Donmar Warehouse's All-Female Shakespeare Trilogy,2017–2018,N/A,N/A,Drama,N/A,N/A,"Sheila Atim, Harriet Walter, Clare Dunne",This all-female production of Shakespeare's greatest political dramas are set in a present-day women's prison.,English,United Kingdom,N/A,8.2,16,tt8595640,N/A
Julius Caesar,2017,N/A,N/A,Drama,Phyllida Lloyd,N/A,"Jade Anouka, Sheila Atim, Jackie Clune","Julius Caesar depicts the catastrophic consequences of a political leader's extension of his powers beyond the remit of the constitution. As Brutus wrestles with his moral conscience over the assassination of Julius Caesar, Mark A...",N/A,N/A,1 nomination,N/A,40,tt8595662,N/A
Planetary Alignment,2018,N/A,25 min,"Short, Drama",Vera Smolina,N/A,N/A,"After an accident at the museum, our once simple young heroine Anna breaks not only an exhibit but her relationship with her mother. She must endure a series of never-ending mishaps with no money, no idea how to get back to the ho...",Russian,Russia,N/A,2.0,9,tt8595666,N/A
Pulang,2018,TV-14,120 min,"Adventure, Drama, Romance",Kabir Bhatia,"Mira Mustaffa, Ahmad Izham Omar","Remy Ishak, Puteri Aishah, Alvin Wong","In the 1940s, Malays were world-renowned for their seafaring skills. Being of Bugis descent, they navigated the sea with natural ease and were often the favored seamen for international shipping lines. Pulang tells the story of one such sailor. Othman, a fisherman from a small village in Malacca, leaves his family behind to sail the world, with hopes to return home one day with worldly riches and deserved pride. After decades at sea, however, his low wages as a deckhand leaves him disillusioned. He contemplates returning home to his family but ended up settling down in Liverpool, England. 60 years later, his grandson, Ahmad, journeys halfway across the world in search of his grandfather. Inspired by true events, Pulang tells the story of two men who yearn to find the only place they belong: HOME.","Malay, English",Malaysia,1 win & 12 nominations,6.6,641,tt8595708,N/A
The Projection,2018,N/A,7 min,Short,Oleksandr Herasymenko,Oleksandr Herasymenko,"Oleksandr Herasymenko, Illia Optov",N/A,Russian,Poland,N/A,9.8,9,tt8595732,N/A
Povesti COOL,2018–,N/A,60 min,"Biography, News, Talk-Show",N/A,N/A,"Cristina Ciobanasu, Vlad Gherman, Irina Margareta Nistor",N/A,Romanian,Romania,N/A,N/A,259,tt8595740,N/A
Yeh Meri Family,2018–,TV-14,30 min,"Comedy, Drama, Family",N/A,Sameer Saxena,"Hetal Gada, Anngad Raaj, Rajesh Kumar","Harshu(12), a rebel Indian adolescent is coming of age by questioning and understanding the dynamics of relationships in a middle class family. Every episode sees Harshu, whose voice over breaks the fourth wall, understanding a particular relationship; be that with his mother, father, siblings, friends or his school crush Vidhya. In finale, he realizes the importance of whole family.",Hindi,India,14 wins & 6 nominations total,8.9,"26,965",tt8595766,N/A
Baikonur. Earth,2018,N/A,74 min,Documentary,Andrea Sorini,"Eliseo Acanfora, Andrea Sorini",N/A,"Over the centuries only few caravans dared to cross the northern route of the silk road that today lies in the territory of Kazakhstan. In this portion of Asian desert there was no place to rise a majestic city nor anything else worth fighting for. Until in 1955 the Soviet government realised that those lands, for how much far could they be from the rest of the World, were just one step away from the Universe.",English,"Italy, Kazakhstan, Russia",1 win total,6.5,"1,365",tt8595774,N/A
Episode #1.1,2018,N/A,N/A,"Biography, News, Talk-Show","Vlad Gherman, Vlad-Radu Popescu",N/A,"Cristina Ciobanasu, Vlad Gherman, Irina Margareta Nistor",N/A,N/A,N/A,N/A,N/A,N/A,tt8595784,N/A
Pancasona,1989,N/A,75 min,Fantasy,M. Abnar Romli,M. Abnar Romli,"Barry Prima, Ziela Jalil, Yoshep Hungan",Indonesian fantasy / action.,Indonesian,Indonesia,N/A,N/A,7,tt8595850,N/A
Look What I've Got In My Shopping Bag!,2018,N/A,11 min,"Short, Comedy, Crime",Matthew Reynolds,"Matthew Reynolds, Conor O'Neill (additional material)","Conor O'Neill, John Reynolds, Harry Privett, Tom Ford","In a British coastal town during the summer of 2009, a young Police Sergeant bags less than he bargained for in a hectic frenzy of corruption.",English,UK,N/A,8.6,18,tt8595858,N/A
Auditions No. 4,2018,N/A,N/A,"Music, Reality-TV",N/A,N/A,"Bridget Derville-Teer, Brianna Joy Penrose",So You Think You Can Dance: Auditions 4,N/A,N/A,N/A,N/A,22,tt8595862,N/A
Chennai Ungalai Anbudan Varaverkirathu,2015,N/A,127 min,Drama,Marudhu Pandian,Marudhu Pandian,"Bobby Simha, Lingaa, Saranya","Three bachelors, who have come to Chennai to make a living, realize that life in a metro is fraught with difficulties, both external and self-inflicted.",Tamil,India,N/A,N/A,7,tt8595874,N/A
Deadly Inclination,2018,TV-14,44 min,"Documentary, Crime, History",Mark Mainguy,"Andre Barro, Bernard Vaillot, James Battiston","Jonathan Aris, Joseph Di Mambro, Joey Belfiore",Swiss investigators must determine how a seasoned Alitalia crew flew their DC-9 into the ground just a few miles short of a Zurich runway.,English,Canada,N/A,N/A,98,tt8595888,N/A
Women in War,2018,N/A,72 min,"Documentary, Drama, War",Masha Kondakova,N/A,N/A,"When war came to their home, thousands of Ukrainian women took it upon themselves to become soldiers and lay their lives on the line for peace and freedom in their country. This feature documentary follows three of those women and the lives they never expected to lead.",English,"France, Ukraine",1 win & 1 nomination,6.6,12,tt8595890,N/A
Love or Something Like That,2014,N/A,125 min,Drama,Shirley Frimpong-Manso,Shirley Frimpong-Manso,"Joselyn Dumas, John Dumelo, Christabel Ekeh","A young surgeon's chance meeting with her ex-boyfriend throws her world into absolute chaos when she makes a horrible discovery about her past and what could be the end of a great career, and beautiful marriage.",English,Ghana,2 wins & 3 nominations,8.9,10,tt8595894,N/A
Bringing Back Golden Eye,2021,N/A,97 min,Comedy,Dan Guest,"Jim Miskell, Dan Guest","Gabriel Cagan, Martin Gudgeon, Muj Shah","GoldenEye 007 fanboy Glenn sets out on a mission to find out more about the infamous GoldenEye World Championships and it's notorious 19-time champion, Ethan Bellénd. However, the championships are dead and Ethan has vanished.",English,United Kingdom,N/A,N/A,16,tt8595900,N/A
Thulasidala,1985,N/A,134 min,"Horror, Thriller",Vemagal Jagannath Rao,"Vemagal Jagannath Rao, Veerendranath Yandamoori","Sarath Babu, Arathi, Sundar Krishna Urs",N/A,Kannada,India,N/A,N/A,10,tt8595996,N/A
Cinta Berdarah,1989,N/A,81 min,Horror,Torro Margens,"Abdullah Harahap (story), Torro Margens (screenplay)","Hengky Tornando, Wenny Rosaline, Torro Margens, Raja Ema",Anton and his wife Rita unknowingly rent a house from a facially-scarred murderer who killed his wife and hid her body inside their wall. Now the wife's spirit haunts the place and terrorizes Rita.,Indonesian,Indonesia,N/A,N/A,N/A,tt8596274,N/A
The Purge: Anarchy,2018,N/A,N/A,N/A,N/A,James A. Janisse,James A. Janisse,The kills in the movie The Purge: Anarchy (2014) are broken down and analyzed.,N/A,N/A,N/A,N/A,25,tt8596404,N/A
THE MUMMY,2018,TV-MA,N/A,"Documentary, Comedy, Fantasy",Ralph Sepe,Ralph Sepe,Ralph Sepe,Ralph reviews the mummy a 2017 movie witch is the first and mostly likely last movie in the dark universe franchise.,N/A,N/A,N/A,N/A,46,tt8596506,N/A
A Sparrow in a Swallow's Nest,2019,TV-14,51 min,"Adventure, Drama, Horror",Josef Kubota Wladyka,"Max Borenstein, Alexander Woo, Naomi Iizuka","Derek Mio, Kiki Sukezane, Cristina Rodlo",Members of a Japanese community encounter a cultural monster in an internment camp in California during World War II.,"English, Japanese",United States,N/A,7.0,1395,tt8596514,N/A
All the Demons Are Still in Hell,2019,N/A,43 min,"Adventure, Drama, Horror",Josef Kubota Wladyka,"Max Borenstein, Alexander Woo, Tony Tost","Derek Mio, Kiki Sukezane, Cristina Rodlo","In the wake of Pearl Harbor, the Terminal Islanders are evicted from their homes by the US Army and must find shelter elsewhere. While Henry, separated from his family, faces injustice at the hands of the government, Chester engag...","English, Japanese",United States,N/A,6.8,971,tt8596520,N/A
Gaman,2019,TV-14,43 min,"Adventure, Drama, Horror",Michael Lehmann,"Max Borenstein, Alexander Woo, Shannon Goss","Derek Mio, Kiki Sukezane, Cristina Rodlo","As the Terminal Islanders struggle with adjusting to their new surroundings, Chester searches for a way to provide for his family and for Luz, and to fend off the evil that he feels is following him. Henry reels from the trauma of...","English, Japanese",United States,N/A,6.7,913,tt8596524,N/A
The Weak Are Meat,2019,TV-14,42 min,"Adventure, Drama, Horror",Michael Lehmann,"Max Borenstein, Alexander Woo, Naomi Iizuka","Derek Mio, Kiki Sukezane, Cristina Rodlo","Chester, off in search of a better life, is treated with hostility by his fellow Americans. Luz hopes to be accepted by Henry and Asako in their new home as the Japanese American community celebrates Obon, a festival to commemorat...","English, Japanese",United States,N/A,7.2,846,tt8596528,N/A
Velünk kezdödik minden,1973,N/A,75 min,Drama,Albert Gaál,Tamás Bárány,"Menyhért Szegvári, Éva Szerencsi, Ferenc Bessenyei, Tibor Bitskey",N/A,Hungarian,Hungary,N/A,N/A,N/A,tt8596536,N/A
