title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Kids on Bikes: Our Favorite Scenes,2017,Not Rated,N/A,"Short, News",N/A,N/A,N/A,"Some of the most nostalgic moments in ""Stranger Things"" were the bike scenes, which captured the freedom, autonomy, and camaraderie of youth. In anticipation of the upcoming season premiere of ""Stranger Things,"" here's a look a some of our favorite scenes of kids on bikes from movies and television.",N/A,N/A,N/A,N/A,17,tt7551866,N/A
Amsterdam,2017,Not Rated,23 min,"Documentary, Adventure, Comedy",N/A,N/A,"Richard Ayoade, Joe Lycett",Richard takes comedian Joe Lycett on a whirlwind tour of Amsterdam.,English,United Kingdom,N/A,N/A,101,tt7551878,N/A
After the Crash,2017,TV-PG,44 min,"Documentary, Crime",N/A,Brad Bernstein,"Butch Atwood, Maggie Freleng, Elizabeth Greenwood","What happened to Maura after she crashed on a rural road in New Hampshire? Did she run into the woods, hop into a car with someone she knew and escape to a new life in Canada, or worse, hitch a ride from a stranger who did her harm?",N/A,N/A,N/A,N/A,24,tt7551884,N/A
Code of Silence,2017,TV-PG,44 min,"Documentary, Crime",N/A,Brad Bernstein,"Butch Atwood, Scott Fitzgerald, Maggie Freleng","Why has New Hampshire's law enforcement community kept their findings of Maura's case so close to the chest? Maggie explores the theories related to a police conspiracy, hoping to break down a decade-long code of silence.",N/A,N/A,N/A,N/A,30,tt7551888,N/A
Something Bad Happened,2017,TV-PG,43 min,"Documentary, Crime",N/A,"Brad Bernstein, Joshua Koffman","Deb Ash, Todd Bogardis, Maggie Freleng",Killers and kidnappers are Maggie's focus as she works to find out if Maura Murray was the victim of foul play.,N/A,N/A,N/A,N/A,27,tt7551890,N/A
Summit,2017,TV-PG,43 min,"Documentary, Crime",N/A,Brad Bernstein,"Lori Baker, Dustin Cormier, Allison DuBois",The DNA results are revealed and Maggie sits down with Maura's family and reveals evidence released by law enforcement for the first time in 13-years.,N/A,N/A,N/A,N/A,34,tt7551894,N/A
Domino 4: The Mask,2018,TV-G,23 min,"Action, Comedy, Drama",Jonathan A. Rosenbaum,"Corinne Marshall, Rob Lotterstein, David Tolentino","Zendaya, Veronica Dunne, Kamil McFadden","K.C. and Marisa take Amy on a trip to New York so she won't be at home to witness her ""parents"" being arrested by the Organization.",N/A,N/A,N/A,8.0,23,tt7551922,N/A
K.C. Undercover: The Final Chapter,2018,TV-G,60 min,"Action, Comedy, Drama",Jonathan A. Rosenbaum,"Rob Lotterstein, Corinne Marshall, David Tolentino","Zendaya, Veronica Dunne, Kamil McFadden",K.C. struggles to decide if she should continue as a full time spy or live a normal life at college.,N/A,N/A,N/A,N/A,31,tt7551930,N/A
Eternity Minus One,2017,N/A,20 min,Short,François Zabaleta,François Zabaleta,N/A,N/A,French,France,1 nomination,8.6,8,tt7551932,N/A
Dix,2017,N/A,10 min,Short,Franck Villette,Franck Villette,"Stanislas Briche, Laurent Cotillard, Mike Fédée",N/A,French,France,N/A,N/A,N/A,tt7551940,N/A
Infernum,2019,R,85 min,Horror,Dutch Marich,Dutch Marich,"Suziey Block, Clinton Roper Elledge, Sarah Schoofs","A psychological horror delving into one's person soul. Camille has been traumatized since her parents disappeared when she was young. Now, 20 years later, conditions are ripe for a deja vu. Or is it?",English,United States,N/A,3.5,482,tt7551962,N/A
Truth and Lies: The Murder of Laci Peterson,2017,Unrated,81 min,"Documentary, News",N/A,N/A,"David Muir, Elizabeth Vargas, Dan Abrams",Todays theme is Truth and Lies: The Murder of Laci Peterson.,English,United States,N/A,N/A,20,tt7551980,N/A
Episode #1.1,2017,N/A,58 min,Documentary,Vicky Hinners,N/A,Sue Perkins,Sue begins her journey at the source of the Ganges in the highest mountains on earth. It's been a tough year for the comedian following the death of her father and her journey has a profound effect.,English,United Kingdom,N/A,N/A,14,tt7551986,N/A
Episode #1.2,2017,N/A,58 min,Documentary,Vicky Hinners,N/A,Sue Perkins,"Halfway along her journey, Sue immerses herself in the complex life of the ancient city of Varanasi - a place seen as the spiritual centre of India by millions of Hindus that also contains some of the most polluted stretches of th...",English,United Kingdom,N/A,N/A,13,tt7551992,N/A
Episode #1.3,2017,N/A,58 min,Documentary,Steve Robinson,N/A,Sue Perkins,"Sue learns how Patna has become a centre of education, visits the ""miracle village"" of Daveshpura, catches up with some old friends in Kolkata and visits some of the islands at the mouth of the river and beyond.",English,United Kingdom,N/A,N/A,11,tt7551998,N/A
Heroic Heroes And Villainous Villains,2017,N/A,27 min,"Comedy, Family, History",N/A,"Gerard Foster, Daniel Peak",N/A,"Steve Biceps searches for his top Deadly 60 villains, and Rattus meets his inner demons.",N/A,N/A,N/A,N/A,N/A,tt7552184,N/A
Ruthless Rulers,2017,N/A,28 min,"Comedy, Family, History",N/A,Gerard Foster,N/A,"From Vicious Vikings to 20th Century tyrants, experience history's most ruthless rulers.",N/A,N/A,N/A,N/A,N/A,tt7552200,N/A
Preposterous US Presidents,2017,N/A,28 min,"Comedy, Family, History",N/A,Gerard Foster,N/A,"Horrible Histories looks at the 45 US presidents so far, and they are a strange bunch.",N/A,N/A,N/A,N/A,N/A,tt7552220,N/A
Horrid Health,2017,N/A,28 min,"Comedy, Family, History",N/A,Gerard Foster,N/A,Will drilling a hole in your head really cure a headache? Horrible Histories investigates.,N/A,N/A,N/A,N/A,N/A,tt7552224,N/A
Formidable Florence Nightingale,2017,N/A,28 min,"Comedy, Family, History",N/A,Daniel Peak,N/A,There is much more to Florence Nightingale than being 'The Lady with the Lamp'...,N/A,N/A,N/A,N/A,9,tt7552232,N/A
Revolting Russian Revolutions,2017,N/A,31 min,"Comedy, Family, History",Adam Jenkins,"Gerard Foster, Daniel Peak",N/A,Horrible Histories explores Russia's Revolting past in this bumper special episode.,N/A,N/A,N/A,N/A,N/A,tt7552236,N/A
Ingenious Inventors,2017,N/A,28 min,"Comedy, Family, History",N/A,"Gerard Foster, Daniel Peak",N/A,"From the wheel to WIFI, Horrible Histories takes a look at the world's greatest inventors.",N/A,N/A,N/A,N/A,N/A,tt7552238,N/A
Episode #5.6,2017,TV-PG,44 min,Documentary,"Laura Blair, David Terry",N/A,"Christopher Timothy, Julian Norton, Peter Wright",Peter goes to attend to a feisty Highland cow while Helen teams up with Julian to help a young alpaca and her newborn through a tough pregnancy.,English,United Kingdom,N/A,N/A,N/A,tt7552244,N/A
Deadly Dynasties,2017,N/A,29 min,"Comedy, Family, History",N/A,N/A,Dan Li,Horrible Histories explores some of the most famous families that have shaped the world.,English,United Kingdom,N/A,N/A,13,tt7552266,N/A
Episode #1.8,2017,N/A,44 min,Documentary,"Ben Gray, Kevin Jarvis, Melissa McCall",N/A,Jason Done,Transport Police are called after a passenger urinates in a carriage. A low bridge has to be assessed after a van collides with it. The brakes on a train pulling into Reading fail causing disruption.,English,United Kingdom,N/A,N/A,N/A,tt7552274,N/A
Egypt,2017,N/A,45 min,Documentary,Kate Fraser,N/A,Ben Fogle,"In North Africa, Ben meets American widow Maryanne on the farm she has built on the edge of the Sahara. He discovers why she swapped her city abode for a simpler but tougher way of life in the Egyptian desert.",English,United Kingdom,N/A,N/A,15,tt7552288,N/A
Gallo,2018,N/A,72 min,Documentary,Antonio Díaz Huerta,"Antonio Díaz Huerta, Sergio Frade Fraga, Pablo Uria",Aitor Francesena,N/A,Spanish,Spain,N/A,N/A,5,tt7552342,N/A
Doleto,1985,N/A,N/A,War,Rahim Rahimipoor,Rahim Rahimipoor,"Abdolreza Akbari, Amin Khorramdel, Ali Omidvar",N/A,Persian,Iran,N/A,N/A,N/A,tt7552352,N/A
Un-Break My Heart,2018,TV-14,20 min,"Comedy, Drama",Steven K. Tsuchida,"Kenya Barris, Larry Wilmore, Kara Brown","Yara Shahidi, Deon Cole, Trevor Jackson","After going through a traumatic breakup, Zoey begins partying to get out of her feelings, but when a power blackout on campus forces her to stay in for the night, she must confront her true feelings in order to begin the healing p...",N/A,N/A,N/A,N/A,153,tt7552372,N/A
Who Let the Dog Out ('Cause Now It's Stuck in a Cistern),2017,TV-14,43 min,"Action, Crime, Drama",Omar Madha,"Nick Santora, David Foster, Aadrita Mukerji","Elyes Gabel, Katharine McPhee, Eddie Kaye Thomas",It's time for Cabe's trial and the team are anxious to know the outcome. They channel their nervous energy into saving a dog stuck in a cistern.,English,United States,N/A,7.9,383,tt7552376,N/A
A Christmas Car-Roll,2017,TV-14,41 min,"Action, Crime, Drama",LeVar Burton,"Nick Santora, Paul Grellong, Nicholas Wootton","Elyes Gabel, Katharine McPhee, Eddie Kaye Thomas","Walter takes a fall and is knocked out, his unconscious mind dreams of a world where Team Scorpion never existed.",English,United States,N/A,7.6,360,tt7552378,N/A
Otagh-e yek,1987,N/A,N/A,War,Rahim Rahimipoor,Rahim Rahimipoor,"Houshang Tavakoli, Abdolreza Akbari, Fariborz Samandarpoor",N/A,Persian,Iran,N/A,N/A,N/A,tt7552406,N/A
Girls vs. The City,2016–,N/A,N/A,Comedy,N/A,N/A,"Brynn Peebles, Brianna Wiens, Robbie Carley, Maegan Conway","Two not-quite-millennials go down a bumpy road of love, life, work and play - with a lot of strange characters along the way.",English,Canada,4 nominations.,8.5,8,tt7552484,N/A
Stag,2017,N/A,N/A,Short,Jonnie Stapleton,"Mike Nicholas, Jonnie Stapleton","Herbert Russell, Richard Riehle, Austin Zajur","After getting dumped by his fiancée, a man proceeds to take the couples swing dancing class he signed them up for.",English,United States,4 wins & 1 nomination,N/A,N/A,tt7552506,N/A
Evil Genius,2017–,N/A,N/A,History,N/A,N/A,"Judy Ho, Tim Friedlander, Jon Douglas Rainey","For centuries, brilliant minds have changed and shaped the world. But when genius is used for evil, the results are some of the most twisted, inventive, and outrageous crimes in history. This is a show about how bad things work not things working badly; the inner-workings and process behind all the stuff that's against the law. Think of it as Modern Marvels for black market, smuggling, drugs, gangs, and other crime and vice.",English,United States,N/A,7.6,718,tt7552556,N/A
Thick Skin,2017–,N/A,N/A,Drama,N/A,Robinson Vil,"Kiah Alexandria Clingman, Miko DeFoor, Jarvis Shaffer","Robinson Vil's Thick Skin is a drama/action/suspense web and TV series, developed by award winning film director and producer Robinson Vil. The series was originally written as a short film, but later developed into a web series. Written and directed by Robinson Vil, the series focuses on the main character ""Olivia"" portrayed by Kiah Alexandria Clingman, as she chronicles traumatic and unimaginable stories in her past during her therapy sessions with ""Dr. Gabriel"" portrayed by Miko DeFoor, who is also an Executive Producer on the show, along with his wife Tina DeFoor.",English,United States,N/A,8.9,19,tt7552588,N/A
At Home with Amy Sedaris,2017–2020,TV-14,24 min,Comedy,N/A,"Amy Sedaris, Paul Dinello","Amy Sedaris, Cole Escola, Ana Fabrega","Amy Sedaris applies her distinctive, sincere brand of silliness to a mash-up of hospitality, variety, and talk-show formats, showcasing her diverse, necessary homemaking skills.",English,United States,Nominated for 4 Primetime Emmys. 18 nominations total,7.9,"1,387",tt7552590,N/A
Snowbound,2017,N/A,43 min,Documentary,N/A,"Susanne Jespersen, Ed Osghian",N/A,Jamie and his fleet of heavy wreckers are paralyzed in his own yard by a massive overnight snowfall. A 'tow-up' in deep powder turns into big trouble for Colin. Al and Gord race to rescue a teetering semi during the morning rush o...,N/A,N/A,N/A,N/A,5,tt7552634,N/A
Holiday Special,2017,N/A,N/A,Music,Chris Power,Renee Gauthier,"A.J. Raguindin, Gian Paul Deloza, Alyssa Aure","Three kids lip sync to their favorite holiday songs with themed costumes, dancing, and performances to try to take home the Iced Out Mic.",N/A,N/A,N/A,N/A,5,tt7552638,N/A
Other People's Children,2017,N/A,30 min,Comedy,"Anna Hozian(co-director), Brad Riddell(co-director)","Anna Hozian, Brad Riddell","Atra Asdou, Brooke Breit, Karisa Bruin, Ronald L. Conner",A new second grade teacher endures the worst parent/teacher conferences ever.,English,USA,1 win & 1 nomination.,9.0,6,tt7552640,N/A
Photograph,2017,N/A,16 min,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Brooke Elizabeth Butler","The dance squad gets a new manager, and Ellie makes a difficult choice.",N/A,N/A,N/A,N/A,16,tt7552648,N/A
Broken,2017,N/A,14 min,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Michael Aboujaoude","At the dance expo, the squad goes head to head with Power Surge.",N/A,N/A,N/A,N/A,18,tt7552650,N/A
Say Anything,2017,N/A,N/A,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Michael Aboujaoude","Birdie turns up the heat against Power Surge, and Kayla finally comes clean to Ellie.",N/A,N/A,N/A,N/A,8,tt7552652,N/A
Stronger in Numbers,2017,N/A,16 min,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Michael Aboujaoude","Birdie is down in the doldrums, and Rhyme tries to patch things up with Quinn.",N/A,N/A,N/A,N/A,9,tt7552654,N/A
Two Places at Once,2017,N/A,14 min,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,"Jules LeBlanc, Hayley LeBlanc, Brooke Elizabeth Butler","Ellie is pulled in two directions, as the Dance Team battles Power Surge in the season finale.",N/A,N/A,N/A,N/A,9,tt7552656,N/A
Two Places at Once,2017,N/A,14 min,"Comedy, Drama, Family",Ethan Dawes,Janey Feingold,Jules LeBlanc,"Ellie is pulled in two directions, as the Dance Team battles Power Surge in the season finale.",N/A,N/A,N/A,N/A,8,tt7552658,N/A
Junior's Job,2017,N/A,43 min,Documentary,Jereme Watt,Susanne 'Sookie' Jespersen,"Jamie Davis, Rasta Blasta, Mike Hall","Jamie's 13-year-old son gets a steep lesson in wreck recovery after a semi crashes down a 150-foot embankment. Rock slides north of Hope, BC trigger road closures and an explosive clean up led by Rasta Blasta. Dylan goes waist-dee...",N/A,N/A,N/A,N/A,8,tt7552660,N/A
Matsuzou and Matsuyo,2017,N/A,N/A,"Animation, Comedy",N/A,N/A,N/A,The Matsuno brothers try to aid their father in reviving the spark in his relationship with his wife.,N/A,N/A,N/A,N/A,5,tt7552672,N/A
Osomatsu-san in the Summer,2017,N/A,23 min,"Animation, Comedy",N/A,N/A,N/A,A series of summer gags.,N/A,N/A,N/A,N/A,N/A,tt7552676,N/A
Who You Think I Am,2019,N/A,101 min,"Drama, Romance",Safy Nebbou,"Camille Laurens, Safy Nebbou, Julie Peyr","Juliette Binoche, Nicole Garcia, François Civil","Claire, a 50-year-old divorced teacher, creates a fake Facebook profile of a 24-year-old woman. She finds a photo of a pretty young brunette online and uses it. She has created an entirely fictional character, but why? Originally she did it to spy on Ludo, her on-and-off lover. But Ludo only accepts friend requests from people he knows personally. To get to Jo, Claire sends his best-friend Alex a friend request and he accepts. The pair begins to exchange messages and their fake friendship turns into a fake love affair. Claire is in love with Alex and he is in love with her fake profile. Now he wants to meet the 24-year-old beauty he's been chatting with. She invents a busy job, professional trips and even a jealous ex. The more and more in love they are the more the situation becomes unbearable. Claire is torn between the impossibility of this love and the pain of having to admit her deception and risk losing it.",French,"France, Belgium",1 win total,6.8,"8,039",tt7552686,70
