title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
La belle que voilà,1950,N/A,115 min,Drama,Jean-Paul Le Chanois,"Vicki Baum, Françoise Giroud, Jean-Paul Le Chanois","Michèle Morgan, Henri Vidal, Ludmilla Tchérina",Melodrama of two struggling artists whose love for each other is thwarted.She has some success as a ballerina despite being wounded by him in a fit of jealousy. His career as a sculptor is stymied when he is arrested.,French,France,N/A,4.3,23,tt0139062,N/A
Berlin '39,1993,N/A,90 min,"Action, Drama",Sergio Sollima,"Robert Brodie Booth, Domenico Paolella, Sergio Sollima","Ken Marshall, John Savage, Kay Rush","A German officer is forced to marry Louise, daughter of a general, hero of the First World War. But Louise maintains lesbian relationships with Margo.",English,Italy,N/A,5.1,53,tt0139064,N/A
Bheegi Raat,1965,Not Rated,157 min,"Comedy, Drama, Romance",Kalidas,"Kalidas, Ramesh Pant","Ashok Kumar, Meena Kumari, Pradeep Kumar","Painting artiste Ashok lives a wealthy lifestyle along with his Bombay-based father, Dwarkanath, who wants him to marry Vinita, the daughter of businessman Ramdas. Ashok not only refuses but also insults her and she swears to avenge this humiliation. He then re-locates to Nainital, rents a cottage from Colonel Bhim Singh, meets with his neighbor's Governess, Neelima, and both fall in love. Neither are aware that Neelima's employer, Pushpa, would prefer that she marry her London-based widower Civil Engineer brother, Anand, so that she could look after his child, Munni. After a dramatic and life-threatening hunt, Ashok asks Neelima to be present at their engagement - not knowing that she will not only not show up but also subsequently announce that she is going to marry Anand.",Hindi,India,N/A,6.6,56,tt0139065,N/A
Bizzare Moods,1976,X,54 min,Adult,N/A,N/A,"Gloria Leonard, Vanessa del Rio, John Buco",N/A,English,United States,N/A,3.6,24,tt0139069,N/A
"Bocage, the Triumph of Love",1997,N/A,85 min,"Biography, Drama",Djalma Limongi Batista,"Djalma Limongi Batista, Gualter Limonge Batista, José Carvalho Motta","Victor Wagner, Francisco Farinelli, Viétia Zangrandi","The film follows Manuel Maria du Bocage, 18th-century poet, as he travels through the world from orgy to orgy and from excess to excess.",Portuguese,"Brazil, Portugal",1 win & 1 nomination,6.8,67,tt0139075,N/A
Bone Daddy,1998,R,90 min,"Crime, Horror, Thriller",Mario Azzopardi,Tom Szollosi,"Rutger Hauer, Barbara Williams, R.H. Thomson","Chicago's chief medical examiner Dr William Palmer (Rutger Hauer) uses his experience to pen a best-selling novel based on the grisly murders of a real-life serial killer. In the book, the culprit is brought to justice, but in real life he was never found. So when Palmer's editor disappears, leaving only a severed finger behind, it seems that the psychopath might have decided to return to his murderous ways. It is now a race against the clock, with Palmer using every trick in the book in a desperate attempt to track down the killer before further body parts start turning up.",English,"Canada, United States",N/A,5.3,"1,545",tt0139076,N/A
"Bonga, O Vagabundo",1971,N/A,103 min,"Comedy, Drama, Romance",Victor Lima,"Renato Aragão, Victor Lima","Renato Aragão, Maria Cláudia, Neila Tavares","Bittersweet romantic comedy about lonely bum Bonga, who takes depressed Sônia to live with him in a poor shack. He also helps bohemian Ricardo fake an engagement to marry Maria Clara so as to go on receiving an allowance from his father, but things go wrong when Maria Clara drinks too much at his parents' house and Ricardo falls for Sônia, who must now decide between Bonga and Ricardo.",Portuguese,Brazil,N/A,5.7,109,tt0139077,N/A
Boswell & Johnson's Tour of the Western Isles,1993,N/A,30 min,Drama,John Byrne,John Byrne,"Robbie Coltrane, John Sessions, Celia Imrie","In the autumn of 1773, the English writer Samuel Johnson visits the Hebrides, or Western Isles, off the North-West coast of Scotland. With him are his friend, the Scotsman James Boswell, and his black servant Francis Barber. Stayi...",English,United Kingdom,N/A,6.8,25,tt0139079,N/A
Breaking with the Mighty Poppalots,1984,N/A,60 min,N/A,N/A,N/A,N/A,N/A,English,USA,N/A,7.1,9,tt0139081,N/A
Perfect Assassins,1998,N/A,100 min,"Action, Thriller",H. Gordon Boos,John Penney,"Andrew McCarthy, Robert Patrick, Portia de Rossi",When Dr Ben Carroway (McCarthy) is involved in an assassination where the killers commit suicide once trapped he finds that the killers have no criminal record. However they are all registered missing children and he sets on a journey of discovery with one of the killer's sister (Portia de Rossi) and a mob hitman (Robert Patrick). In Mexico they find a mansion in large grounds belonging to disgraced Dr Greely where children are taught to be killers by a regime of mental conditioning and they plan to put an end to the conspiracy.,English,United States,N/A,4.0,318,tt0139082,N/A
Brennende Langeweile - Bored Teenagers,1979,N/A,85 min,"Drama, Music",Wolfgang Büld,Wolfgang Büld,"Ian Moorse, Monika Greser, Günther Marecki",N/A,German,West Germany,N/A,6.5,45,tt0139083,N/A
El buga y la tortuga,1995,N/A,N/A,"Comedy, Short",Daniel F. Amselem,"Daniel F. Amselem, Pedro G. Ríos","Loquillo, Josi Ganzenmüller, Neus Asensi",N/A,Spanish,Spain,N/A,N/A,N/A,tt0139087,N/A
Busby Berkeley: Going Through the Roof,1998,N/A,N/A,"Documentary, Biography, Music",David M. Thompson,David M. Thompson,"Busby Berkeley, Larry Robinson, Kenneth Anger",N/A,English,"United States, Japan, United Kingdom, Netherlands, Canada",N/A,8.7,58,tt0139090,N/A
Cage II,1994,R,106 min,"Action, Drama",Lang Elliott,Hugh Kelley,"Candra Adams, Lou Ferrigno, Richard Ardi","After surviving Vietnam and the illegal fighting circuit, one man finds himself facing a whole new set of challenges in this action-drama. Billy Thomas (Lou Ferrigno) is a kind soul who happens to have a colossal body and a remarkable talent for the martial arts. Tim Yum Lin (James Shigeta) is leader of an underground crime syndicate who has dreamed up a way to profit from Billy's size and strength. Tim and his underlings kidnap Billy and hold him captive, telling him that his best friend has been killed and he must obey or he'll be next. Billy is forced to take on a number of brutal, fearless competitors in no-holds-barred cage matches held in an underground arena,",English,United States,N/A,4.1,370,tt0139091,N/A
Candy,1998,N/A,14 min,"Short, Comedy",Anthony Fabian,Olivia Hetreed,"Oliver Tobias, Lone Madsen, Brooke Kinsella","Two stories are intercut. Candy is a successful supermodel whom we hear interviewed (cliche after cliche), see on a shoot (she's the icon for a candy bar), and watch confront loneliness. Sandra is 13 or 14, moving into the self-consciousness of puberty, watching her older sister navigate romance, making decisions about boys, and drawing the eye of an older man. Can Candy face down the demons of a superficial life? Is Sandra at the base of the same arc, about to be discovered?",English,"Canada, UK",N/A,6.8,19,tt0139094,N/A
O Cangaceiro Trapalhão,1983,N/A,90 min,"Adventure, Comedy, Family",Daniel Filho,"Chico Anysio, Renato Aragão, João Paulo Carvalho","Tânia Alves, Renato Aragão, Wellington Botelho",Quixadá saves a young man from a police ambush and is added to his band and baptized with the name of Lamparino. Following are adventures in comic key.,Portuguese,Brazil,N/A,5.6,306,tt0139095,N/A
La carcasse et le tord-cou,1948,N/A,N/A,Drama,René Chanas,"Auguste Bailly, René Lefèvre","Michel Simon, Lucien Coëdel, Michèle Martin","From unknown director René Chanas who directed only 10 long features, I appreciated that ""Carcasse..."" with Michel Simon in his kind of anarchic boozy truculent character (like in Boudu, le Dernier tournant, les Amants du Pont Saint Jean...). Amoral story of an heritage by a forest ranger in countryside (Michel Simon) with all kind of weird characters and situations. It is sadly the last character played by extraordinary Lucien Coëdel (Roger la honte, the exceptional ""Sortilèges"" by Christian Jaque). Written by actor René Lefevre who worked a few times with René Chanas. From that director, I would like to see ""Je suis un mouchard"" with Paul Meurisse and Madeleine Robinson, surely another hidden French film noir gem.",French,France,N/A,6.1,10,tt0139096,N/A
Carmen de Carabanchel,1965,N/A,N/A,"Comedy, Short",Cecilia Bartolomé,Cecilia Bartolomé,"Pilar Romero, Fernando Lacaci, Alicia García Olbes",N/A,Spanish,Spain,N/A,6.9,7,tt0139097,N/A
Carnaval,1953,N/A,90 min,Comedy,Henri Verneuil,"Emile Mazaud, Marcel Pagnol","Fernandel, Jacqueline Pagnol, Pauline Carton",Dardamelle does not conceal the fact that his wife has made him a cuckold.How will his fellow townspeople react?,French,France,N/A,6.3,68,tt0139098,N/A
O Casamento dos Trapalhões,1988,N/A,82 min,"Family, Comedy",José Alvarenga Jr.,Paulo Andrade,"Renato Aragão, José de Abreu, Tatiana Delamare","A misogynist and shabby farmer, brother of other three goofy hillbillies leaves to the big city searching for a wife and wins the heart of a hot tempered woman.",Portuguese,Brazil,N/A,5.3,404,tt0139102,N/A
Power and Lovers,1994,N/A,88 min,"Action, Crime, Drama",Aldo Lado,"Teodoro Corrà, Julian Kemp, Aldo Lado","Vincent Riotta, Stephen Dillane, Julian Glover","Two brothers start to bicker and battle when Nick, an aggressive businessman, finds himself thwarted by a group of scientists, headed by his brother Tony. It seems that the scientists stand in the way of big profits for Nick. It's a dramatic duel between two opposite siblings who have more in common than what they think - including the sexy and strong women in their lives.","English, Italian",Italy,N/A,5.1,58,tt0139105,N/A
Chand,1959,N/A,149 min,Drama,Lekhraj Bhakri,N/A,"Balraj Sahni, Manoj Kumar, Meena Kumari",Chand is a social drama dealing with the story of a childless couple with Balraj Sahni and Meena Kumari in lead roles. Mr. Kapoor (Balraj Sahni) who is a married to Kamla (Pandari Bai) cannot have a child of their own. Kamla wants a child but under duress agrees to have Mr. Kapoor take a second wife and have a child. Sahni marries Vimla (Meena Kumari) with a heavy up front payment to her father. The marriage just collapses shortly after when Meena Kumari finds herself with another wife competing for the same husband. She gives birth to a child but leaves her husbands house to live with her father as it was evident that she was loosing her senses in the situation she was thrown in. As she recovers her senses at her father's place she wants her child back but both Kamla and Mr. Kapoor declines to give the child back. The issue goes to court but the court decides against Vimla and she goes mad. Watch the rest of it to see how matters end happily and both Vimla and Kamla decides to live peacefully with the same husband.,Hindi,India,N/A,N/A,16,tt0139106,N/A
Chandan Ka Palna,1967,N/A,166 min,Drama,Ismail Memon,"Ismail Memon, Shor Niyazi","Meena Kumari, Dharmendra, Mehmood","Ajit lives with his mother, and comes from a very wealthy family. He meets with beautiful Shobha and both fall in love with each other. Ajit's mom is delighted and agrees to meet with Harikishan Rai, Shobha's father, to finalize their marriage. The marriage takes place with great pomp and ceremony. A few years later, Ajit notices a change in Shobha's behavior. She changes her lifestyle, adopts a more liberal outlook, takes to drinking alcohol, and has an hair-cut. Ajit and his mom are perplexed and appalled at this change, and want to find out, but Shobha refuses to tell them anything. One day, Shobha and Ajit's mom have an argument, and Shobha angrily lifts up her hand to slap her, only to be stopped by Ajit, who asks Shobha to leave immediately. Shobha leaves and returns to her father's house, leaving Ajit and his mother behind wondering what had changed Shobha so much, and whether to get Ajit married a second time or not.",Hindi,India,1 win,6.9,53,tt0139107,N/A
Chandni Chowk,1954,N/A,N/A,"Drama, Family",B.R. Chopra,"D.P. Berry, I.S. Johar, Kamil Rashid","Meena Kumari, Shekhar, Jeevan Dhar","Nawab Safdarjung( Kumar ) lives in Delhi with his family and is a very fun loving person. She has a daughter Zarina ( Meena Kumari ) who is of marriageable age. While there are other candidates to hold her hand, the Nawab decides on Akbar ( Shekhar ) a young son of a noble nawab family from Lucknow. Everything goes well until few minutes before the marriage ceremony, Ibrahim ( played by Jeevan ) divulges to the Nawab that Akbar is only a son of a mali ( gardener ) and has no respectable family trace in his blood. The Nawab becomes furious and dissolves the marriage ceremony but Zarina decides to go the in-laws house and accepts Akbar as her husband. Akbar in the meantime disappears from his home and ends up in Cairo ( Egypt) and takes a job as a Manager of a factory. Zarina and her mother still waiting for words from Akbar when some money is sent to them by Akbar. In Cairo a dancer falls in love with Akbar and writes a letter to Zarina and her mother that Akbar is dead. Watch how this triangular love story ends with Akbar eventually comes back to his homeland and rejoins with his wife Zarina.",Hindi,India,N/A,5.3,15,tt0139108,N/A
